indicator,facility_id,state,year,quarter,month,facility_level,value,unit,cohort_direction
Reporting Timeliness,,KADUNA,,,1,,106.67,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,2,,100.0,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,3,,88.24,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,4,,68.75,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,5,,94.12,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,6,,118.75,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,7,,118.75,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,8,,82.35,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,9,,111.76,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,10,,75.0,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,11,,58.82,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,KADUNA,,,12,,58.82,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,1,,93.75,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,2,,86.67,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,3,,113.33,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,4,,106.25,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,5,,100.0,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,6,,127.78,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,7,,94.44,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,8,,100.0,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,9,,73.33,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,10,,93.33,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,11,,105.56,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,LAGOS,,,12,,93.75,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,1,,56.25,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,2,,55.56,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,3,,73.33,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,4,,118.75,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,5,,133.33,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,6,,94.12,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,7,,100.0,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,8,,88.24,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,9,,120.0,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,10,,111.76,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,11,,100.0,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,NASARAWA,,,12,,93.33,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,1,,113.33,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,2,,125.0,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,3,,77.78,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,4,,126.67,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,5,,81.25,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,6,,116.67,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,7,,82.35,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,8,,118.75,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,9,,94.44,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,10,,88.89,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,11,,94.12,Percent(Per reports submitted by the 15th),
Reporting Timeliness,,RIVERS,,,12,,64.71,Percent(Per reports submitted by the 15th),
Treatment Continuity,AKS001,,2024,,,,6.0,Number of clients(Net change per facility),Growing
Treatment Continuity,AKS002,,2024,,,,-54.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,AKS003,,2024,,,,111.0,Number of clients(Net change per facility),Growing
Treatment Continuity,AKS004,,2024,,,,-40.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,AKS005,,2024,,,,-123.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,AKS006,,2024,,,,95.0,Number of clients(Net change per facility),Growing
Treatment Continuity,AKS007,,2024,,,,-485.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,AKS008,,2024,,,,11.0,Number of clients(Net change per facility),Growing
Treatment Continuity,AKS009,,2024,,,,17.0,Number of clients(Net change per facility),Growing
Treatment Continuity,AKS010,,2024,,,,-42.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,AKS011,,2024,,,,10.0,Number of clients(Net change per facility),Growing
Treatment Continuity,AKS012,,2024,,,,288.0,Number of clients(Net change per facility),Growing
Treatment Continuity,AKS013,,2024,,,,95.0,Number of clients(Net change per facility),Growing
Treatment Continuity,AKS014,,2024,,,,3.0,Number of clients(Net change per facility),Growing
Treatment Continuity,AKS015,,2024,,,,-1.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN001,,2024,,,,-129.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN002,,2024,,,,-31.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN003,,2024,,,,-117.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN004,,2024,,,,35.0,Number of clients(Net change per facility),Growing
Treatment Continuity,BEN005,,2024,,,,59.0,Number of clients(Net change per facility),Growing
Treatment Continuity,BEN006,,2024,,,,32.0,Number of clients(Net change per facility),Growing
Treatment Continuity,BEN007,,2024,,,,-189.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN008,,2024,,,,-129.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN009,,2024,,,,-26.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN010,,2024,,,,-32.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN011,,2024,,,,37.0,Number of clients(Net change per facility),Growing
Treatment Continuity,BEN012,,2024,,,,-6.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN013,,2024,,,,192.0,Number of clients(Net change per facility),Growing
Treatment Continuity,BEN014,,2024,,,,-29.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,BEN015,,2024,,,,-35.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,CRS001,,2024,,,,-5.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,CRS002,,2024,,,,33.0,Number of clients(Net change per facility),Growing
Treatment Continuity,CRS003,,2024,,,,-194.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,CRS004,,2024,,,,5.0,Number of clients(Net change per facility),Growing
Treatment Continuity,CRS005,,2024,,,,-99.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,CRS006,,2024,,,,93.0,Number of clients(Net change per facility),Growing
Treatment Continuity,CRS007,,2024,,,,-6.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,CRS008,,2024,,,,5.0,Number of clients(Net change per facility),Growing
Treatment Continuity,CRS009,,2024,,,,53.0,Number of clients(Net change per facility),Growing
Treatment Continuity,CRS010,,2024,,,,-33.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,CRS011,,2024,,,,22.0,Number of clients(Net change per facility),Growing
Treatment Continuity,CRS012,,2024,,,,-34.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,CRS013,,2024,,,,-45.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,CRS014,,2024,,,,38.0,Number of clients(Net change per facility),Growing
Treatment Continuity,CRS015,,2024,,,,-34.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,FCT001,,2024,,,,-62.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,FCT002,,2024,,,,-16.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,FCT003,,2024,,,,-460.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,FCT004,,2024,,,,-32.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,FCT005,,2024,,,,44.0,Number of clients(Net change per facility),Growing
Treatment Continuity,FCT006,,2024,,,,-29.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,FCT007,,2024,,,,31.0,Number of clients(Net change per facility),Growing
Treatment Continuity,FCT008,,2024,,,,-140.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,FCT009,,2024,,,,22.0,Number of clients(Net change per facility),Growing
Treatment Continuity,FCT010,,2024,,,,94.0,Number of clients(Net change per facility),Growing
Treatment Continuity,FCT011,,2024,,,,-121.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,FCT012,,2024,,,,61.0,Number of clients(Net change per facility),Growing
Treatment Continuity,FCT013,,2024,,,,-28.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,FCT014,,2024,,,,89.0,Number of clients(Net change per facility),Growing
Treatment Continuity,FCT015,,2024,,,,-20.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,KAD001,,2024,,,,-18.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,KAD002,,2024,,,,-305.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,KAD003,,2024,,,,319.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD004,,2024,,,,1091.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD005,,2024,,,,58.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD006,,2024,,,,124.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD007,,2024,,,,12.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD008,,2024,,,,2.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD009,,2024,,,,125.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD010,,2024,,,,7.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD011,,2024,,,,14.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD012,,2024,,,,0.0,Number of clients(Net change per facility),No change
Treatment Continuity,KAD013,,2024,,,,430.0,Number of clients(Net change per facility),Growing
Treatment Continuity,KAD014,,2024,,,,-254.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,KAD015,,2024,,,,-81.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,LAG001,,2024,,,,72.0,Number of clients(Net change per facility),Growing
Treatment Continuity,LAG002,,2024,,,,298.0,Number of clients(Net change per facility),Growing
Treatment Continuity,LAG003,,2024,,,,330.0,Number of clients(Net change per facility),Growing
Treatment Continuity,LAG004,,2024,,,,-19.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,LAG005,,2024,,,,92.0,Number of clients(Net change per facility),Growing
Treatment Continuity,LAG006,,2024,,,,-251.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,LAG007,,2024,,,,72.0,Number of clients(Net change per facility),Growing
Treatment Continuity,LAG008,,2024,,,,-50.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,LAG009,,2024,,,,-107.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,LAG010,,2024,,,,62.0,Number of clients(Net change per facility),Growing
Treatment Continuity,LAG011,,2024,,,,-97.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,LAG012,,2024,,,,4.0,Number of clients(Net change per facility),Growing
Treatment Continuity,LAG013,,2024,,,,208.0,Number of clients(Net change per facility),Growing
Treatment Continuity,LAG014,,2024,,,,-107.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,LAG015,,2024,,,,-14.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,LAG099,,2024,,,,-16818.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,NAS001,,2024,,,,-39.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,NAS002,,2024,,,,-19.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,NAS003,,2024,,,,-155.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,NAS004,,2024,,,,86.0,Number of clients(Net change per facility),Growing
Treatment Continuity,NAS005,,2024,,,,239.0,Number of clients(Net change per facility),Growing
Treatment Continuity,NAS006,,2024,,,,-11.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,NAS007,,2024,,,,-148.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,NAS008,,2024,,,,-77.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,NAS009,,2024,,,,9.0,Number of clients(Net change per facility),Growing
Treatment Continuity,NAS010,,2024,,,,605.0,Number of clients(Net change per facility),Growing
Treatment Continuity,NAS011,,2024,,,,-84.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,NAS012,,2024,,,,10.0,Number of clients(Net change per facility),Growing
Treatment Continuity,NAS013,,2024,,,,46.0,Number of clients(Net change per facility),Growing
Treatment Continuity,NAS014,,2024,,,,174.0,Number of clients(Net change per facility),Growing
Treatment Continuity,NAS015,,2024,,,,183.0,Number of clients(Net change per facility),Growing
Treatment Continuity,NAS999,,2024,,,,3444.0,Number of clients(Net change per facility),Growing
Treatment Continuity,RIV001,,2024,,,,-112.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,RIV002,,2024,,,,-174.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,RIV003,,2024,,,,24.0,Number of clients(Net change per facility),Growing
Treatment Continuity,RIV004,,2024,,,,21.0,Number of clients(Net change per facility),Growing
Treatment Continuity,RIV005,,2024,,,,-73.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,RIV006,,2024,,,,235.0,Number of clients(Net change per facility),Growing
Treatment Continuity,RIV007,,2024,,,,-50.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,RIV008,,2024,,,,81.0,Number of clients(Net change per facility),Growing
Treatment Continuity,RIV009,,2024,,,,-17.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,RIV010,,2024,,,,-198.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,RIV011,,2024,,,,62.0,Number of clients(Net change per facility),Growing
Treatment Continuity,RIV012,,2024,,,,36.0,Number of clients(Net change per facility),Growing
Treatment Continuity,RIV013,,2024,,,,-30.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,RIV014,,2024,,,,-10.0,Number of clients(Net change per facility),Shrinking
Treatment Continuity,RIV015,,2024,,,,19509.0,Number of clients(Net change per facility),Growing
Treatment Continuity,TMP001,,2024,,,,616.0,Number of clients(Net change per facility),Growing
Treatment Continuity,XXX999,,2024,,,,745.0,Number of clients(Net change per facility),Growing
Viral Load Coverage,,AKWA IBOM,2024,Q1,,,69.4,Percent(Per vl_eligible),
Viral Load Coverage,,AKWA IBOM,2024,Q2,,,78.58,Percent(Per vl_eligible),
Viral Load Coverage,,AKWA IBOM,2024,Q3,,,73.74,Percent(Per vl_eligible),
Viral Load Coverage,,AKWA IBOM,2024,Q4,,,78.01,Percent(Per vl_eligible),
Viral Load Coverage,,BENUE,2024,Q1,,,74.07,Percent(Per vl_eligible),
Viral Load Coverage,,BENUE,2024,Q2,,,76.45,Percent(Per vl_eligible),
Viral Load Coverage,,BENUE,2024,Q3,,,73.67,Percent(Per vl_eligible),
Viral Load Coverage,,BENUE,2024,Q4,,,74.34,Percent(Per vl_eligible),
Viral Load Coverage,,CROSS RIVER,2024,Q1,,,72.7,Percent(Per vl_eligible),
Viral Load Coverage,,CROSS RIVER,2024,Q2,,,79.11,Percent(Per vl_eligible),
Viral Load Coverage,,CROSS RIVER,2024,Q3,,,72.01,Percent(Per vl_eligible),
Viral Load Coverage,,CROSS RIVER,2024,Q4,,,73.4,Percent(Per vl_eligible),
Viral Load Coverage,,FCT,2024,Q1,,,77.68,Percent(Per vl_eligible),
Viral Load Coverage,,FCT,2024,Q2,,,75.84,Percent(Per vl_eligible),
Viral Load Coverage,,FCT,2024,Q3,,,75.37,Percent(Per vl_eligible),
Viral Load Coverage,,FCT,2024,Q4,,,73.39,Percent(Per vl_eligible),
Viral Load Coverage,,KADUNA,2024,Q1,,,74.9,Percent(Per vl_eligible),
Viral Load Coverage,,KADUNA,2024,Q2,,,77.44,Percent(Per vl_eligible),
Viral Load Coverage,,KADUNA,2024,Q3,,,77.11,Percent(Per vl_eligible),
Viral Load Coverage,,KADUNA,2024,Q4,,,76.91,Percent(Per vl_eligible),
Viral Load Coverage,,LAGOS,2024,Q1,,,73.96,Percent(Per vl_eligible),
Viral Load Coverage,,LAGOS,2024,Q2,,,74.5,Percent(Per vl_eligible),
Viral Load Coverage,,LAGOS,2024,Q3,,,77.36,Percent(Per vl_eligible),
Viral Load Coverage,,LAGOS,2024,Q4,,,74.71,Percent(Per vl_eligible),
Viral Load Coverage,,NASARAWA,2024,Q1,,,74.32,Percent(Per vl_eligible),
Viral Load Coverage,,NASARAWA,2024,Q2,,,76.8,Percent(Per vl_eligible),
Viral Load Coverage,,NASARAWA,2024,Q3,,,75.01,Percent(Per vl_eligible),
Viral Load Coverage,,NASARAWA,2024,Q4,,,76.11,Percent(Per vl_eligible),
Viral Load Coverage,,RIVERS,2024,Q1,,,75.54,Percent(Per vl_eligible),
