facility_id,facility_name,state,lga,report_month,year,month,quarter,hts_tst,hts_tst_pos,tx_new,tx_curr,tx_ml,pmtct_stat,pmtct_stat_pos,pmtct_art,tb_screen,tb_pos,vl_eligible,vl_result_received,vl_suppressed,date_submitted,reported_by
RIV003,COMPREHENSIVE HEALTH CENTRE KHANA,RIVERS,KHANA,2022-11-01,2022,11,4,265.0,9.0,8.0,1047,11,62.0,0,0,909.0,18,757.0,548.0,451.0,2022-12-16,Data Clerk
CRS012,MODEL PRIMARY HEALTH CENTRE IKOM II,CROSS RIVER,IKOM,2024-08-31,2024,8,3,609.0,8.0,6.0,765,5,89.0,0,0,530.0,7,660.0,620.0,511.0,2024-09-18,M&E Officer
BEN012,COTTAGE HOSPITAL VANDEIKYA II,BENUE,VANDEIKYA,2023-10-31,2023,10,4,5570.0,4.0,3.0,455,8,168.0,0,0,353.0,7,342.0,294.0,246.0,2023-11-11,Data Clerk
AKS004,COMPREHENSIVE HEALTH CENTRE ETINAN,AKWA IBOM,ETINAN,2022-03-31,2022,3,1,198.0,1.0,0.0,1005,7,61.0,0,0,941.0,10,903.0,509.0,455.0,2022-04-18,Facility Focal Person
FCT004,MODEL PRIMARY HEALTH CENTRE KUJE,FCT,KUJE,2022-12-31,2022,12,4,349.0,10.0,8.0,1304,18,104.0,3,2,838.0,15,1171.0,,885.0,2023-01-11,Data Clerk
CRS010,COMPREHENSIVE HEALTH CENTRE AKAMKPA II,CROSS RIVER,AKAMKPA,2024-06-30,2024,6,2,100.0,0.0,0.0,343,6,17.0,0,0,228.0,6,235.0,143.0,128.0,2024-07-13,Facility Focal Person
BEN003,GENERAL HOSPITAL OTUKPO,BENUE,OTUKPO,2023-06-30,2023,6,2,653.0,16.0,12.0,2462,28,74.0,3,2,1664.0,23,1790.0,1351.0,1235.0,2023-07-11,M&E Officer
NAS004,COTTAGE HOSPITAL AKWANGA,NASARAWA,AKWANGA,2023-03-31,2023,3,1,310.0,15.0,14.0,473,4,61.0,3,2,278.0,6,339.0,213.0,194.0,2023-04-13,Data Clerk
AKS007,TEACHING HOSPITAL IKONO,AKWA IBOM,IKONO,2023-05-31,2023,5,2,1282.0,14.0,9.0,6055,102,135.0,1,0,5383.0,94,5598.0,3371.0,2900.0,2023-06-16,M&E Officer
AKS002,GENERAL HOSPITAL IKOT EKPENE,AKWA IBOM,IKOT EKPENE,2024-07-31,2024,7,3,306.0,2.0,1.0,543,8,,1,0,390.0,7,451.0,319.0,296.0,2024-08-13,Data Clerk
NAS006,PRIMARY HEALTH CENTRE LAFIA II,NASARAWA,LAFIA,2022-09-30,2022,9,3,250.0,6.0,4.0,1003,10,51.0,0,0,604.0,10,797.0,668.0,578.0,2022-10-21,Data Clerk
BEN015,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2023-12-31,2023,12,4,138.0,4.0,3.0,746,9,35.0,0,0,445.0,9,549.0,481.0,402.0,2024-01-15,Data Clerk
LAG013,SPECIALIST HOSPITAL IKORODU II,LAGOS,IKORODU,2024-01-31,2024,1,1,1549.0,44.0,43.0,6184,29,237.0,3,2,4573.0,81,5296.0,3406.0,3071.0,2024-02-13,Data Clerk
CRS002,COMPREHENSIVE HEALTH CENTRE IKOM,CROSS RIVER,IKOM,2023-03-31,2023,3,1,159.0,10.0,7.0,203,3,37.0,1,0,155.0,3,164.0,126.0,116.0,2023-04-13,Data Clerk
FCT002,GENERAL HOSPITAL BWARI,FCT,BWARI,2022-01-01,2022,1,1,66.0,7.0,5.0,658,11,7.0,0,0,,7,607.0,460.0,426.0,2022-02-13,Data Clerk
AKS015,MISSION HOSPITAL UYO II,AKWA IBOM,UYO,2024-09-30,2024,9,3,777.0,28.0,27.0,2429,39,159.0,6,5,2270.0,46,1716.0,1598.0,1467.0,2024-10-18,Data Clerk
KAD005,COTTAGE HOSPITAL CHIKUN,KADUNA,CHIKUN,2023-08-31,2023,8,3,781.0,,14.0,343,2,147.0,0,0,299.0,11,246.0,317.0,137.0,2023-09-15,Facility Focal Person
AKS004,COMPREHENSIVE HEALTH CENTRE ETINAN,AKWA IBOM,ETINAN,2023-06-30,2023,6,2,275.0,14.0,13.0,965,6,31.0,0,0,552.0,9,680.0,627.0,547.0,2023-07-13,Data Clerk
LAG015,MODEL PRIMARY HEALTH CENTRE BADAGRY II,LAGOS,BADAGRY,2023-02-28,2023,2,1,240.0,6.0,4.0,1084,15,35.0,0,0,694.0,14,750.0,493.0,406.0,2023-03-15,M&E Officer
BEN005,MODEL PRIMARY HEALTH CENTRE KATSINA-ALA,BENUE,KATSINA-ALA,2024-11-30,2024,11,4,651.0,22.0,15.0,587,7,203.0,3,2,415.0,3,455.0,264.0,256.0,2024-12-16,Facility Focal Person
NAS005,MISSION HOSPITAL NASARAWA,NASARAWA,NASARAWA,2023-07-31,2023,7,3,1538.0,36.0,34.0,508,8,375.0,4,3,305.0,11,376.0,316.0,275.0,2023-08-16,Facility Focal Person
LAG011,COTTAGE HOSPITAL AGEGE II,LAGOS,AGEGE,2022-01-31,2022,1,1,412.0,11.0,8.0,1865,31,72.0,2,1,1581.0,19,1618.0,1133.0,1050.0,2022-02-18,M&E Officer
NAS004,COTTAGE HOSPITAL AKWANGA,NASARAWA,AKWANGA,2023-04-30,2023,4,2,312.0,11.0,8.0,476,5,73.0,5,3,399.0,7,410.0,248.0,,2023-05-18,Data Clerk
CRS013,MISSION HOSPITAL OGOJA II,CROSS RIVER,OGOJA,2023-01-31,2023,1,1,235.0,5.0,4.0,833,12,29.0,0,0,770.0,19,605.0,366.0,307.0,2023-02-21,M&E Officer
LAG013,SPECIALIST HOSPITAL IKORODU II,LAGOS,IKORODU,2024-04-30,2024,4,2,2535.0,114.0,83.0,6197,72,732.0,14,13,5368.0,99,4840.0,4159.0,3816.0,2024-05-16,Data Clerk
AKS014,PRIMARY HEALTH CENTRE IKONO II,AKWA IBOM,IKONO,2023-05-01,2023,5,2,196.0,8.0,6.0,601,4,41.0,0,0,464.0,13,533.0,501.0,413.0,2023-06-18,Data Clerk
LAG002,SPECIALIST HOSPITAL LAGOS ISLAND,LAGOS,LAGOS ISLAND,2022-03-31,2022,3,1,1920.0,82.0,59.0,5467,109,360.0,10,8,4706.0,104,4035.0,2380.0,2291.0,2022-04-15,M&E Officer
BEN004,GENERAL HOSPITAL OKPOKWU,BENUE,OKPOKWU,2024-04-30,2024,4,2,1353.0,9.0,6.0,405,6,270.0,0,0,267.0,7,364.0,341.0,304.0,2024-05-15,Facility Focal Person
KAD011,PRIMARY HEALTH CENTRE KADUNA NORTH II,KADUNA,KADUNA NORTH,2024-10-31,2024,10,4,267.0,11.0,10.0,589,3,36.0,0,0,330.0,5,432.0,321.0,270.0,2024-11-15,Facility Focal Person
CRS010,COMPREHENSIVE HEALTH CENTRE AKAMKPA II,CROSS RIVER,AKAMKPA,2023-01-31,2023,1,1,76.0,0.0,0.0,402,3,8.0,0,0,377.0,7,275.0,179.0,170.0,2023-02-24,Facility Focal Person
NAS006,PRIMARY HEALTH CENTRE LAFIA II,NASARAWA,LAFIA,2022-04-30,2022,4,2,215.0,5.0,4.0,1032,13,27.0,1,0,774.0,15,746.0,483.0,432.0,2022-05-21,M&E Officer
CRS011,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2024-09-30,2024,9,3,308.0,4.0,3.0,503,1,56.0,1,0,343.0,2,432.0,302.0,253.0,2024-10-13,M&E Officer
CRS004,COMPREHENSIVE HEALTH CENTRE OBUDU,CROSS RIVER,OBUDU,2022-05-31,2022,5,2,204.0,5.0,,466,2,36.0,1,0,420.0,7,408.0,318.0,274.0,2022-06-11,M&E Officer
NAS002,COTTAGE HOSPITAL KARU,NASARAWA,KARU,2022-01-31,2022,1,1,364.0,3.0,2.0,318,5,,0,0,238.0,7,247.0,213.0,191.0,2022-02-11,M&E Officer
LAG005,MISSION HOSPITAL AGEGE,LAGOS,AGEGE,2023-03-31,2023,3,1,11740.0,31.0,24.0,1592,19,185.0,5,4,1145.0,24,1417.0,807.0,677.0,2023-04-11,M&E Officer
FCT008,TEACHING HOSPITAL GWAGWALADA II,FCT,GWAGWALADA,2022-03-31,2022,3,1,618.0,32.0,28.0,5476,80,140.0,7,6,4536.0,85,4338.0,2587.0,2475.0,2022-04-11,Facility Focal Person
KAD003,MISSION HOSPITAL ZARIA,KADUNA,ZARIA,2024-06-30,2024,6,2,1648.0,87.0,78.0,2898,35,302.0,8,6,1907.0,43,2503.0,1658.0,1360.0,2024-07-21,M&E Officer
RIV011,MODEL PRIMARY HEALTH CENTRE DEGEMA II,RIVERS,DEGEMA,2023-07-01,2023,7,3,359.0,17.0,13.0,881,14,39.0,1,0,576.0,13,697.0,471.0,387.0,2023-08-15,Data Clerk
LAG001,PRIMARY HEALTH CENTRE IKORODU,LAGOS,IKORODU,2024-07-31,2024,7,3,611.0,14.0,10.0,402,1,83.0,1,0,340.0,8,306.0,281.0,238.0,2024-08-16,Data Clerk
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2023-07-31,2023,7,3,1245.0,13.0,12.0,639,4,339.0,3,2,547.0,9,587.0,398.0,367.0,2023-08-18,M&E Officer
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2023-11-30,2023,11,4,1112.0,13.0,11.0,669,4,274.0,3,2,458.0,10,570.0,540.0,448.0,2023-12-16,Facility Focal Person
RIV010,TEACHING HOSPITAL AHOADA EAST II,RIVERS,AHOADA EAST,2023-07-31,2023,7,3,846.0,25.0,,3128,13,117.0,4,3,2719.0,44,2154.0,1525.0,1373.0,2023-08-16,Facility Focal Person
BEN008,TEACHING HOSPITAL GBOKO II,BENUE,GBOKO,2022-08-31,2022,8,3,2417.0,52.0,43.0,6221,46,700.0,6,4,5348.0,87,5421.0,4714.0,4545.0,2022-09-11,M&E Officer
KAD002,TEACHING HOSPITAL KADUNA SOUTH,KADUNA,KADUNA SOUTH,2023-03-31,2023,3,1,1046.0,17.0,13.0,,60,274.0,0,0,2606.0,51,2929.0,2719.0,2457.0,2023-04-11,Facility Focal Person
NAS999,COTTAGE HOSPITAL OGOJA II,CROSS RIVER,OGOJA,2024-11-30,2024,11,4,,31.0,22.0,2126,41,149.0,5,4,1502.0,23,1621.0,1311.0,1149.0,2024-12-16,Facility Focal Person
KAD001,MODEL PRIMARY HEALTH CENTRE KADUNA NORTH,KADUNA,KADUNA NORTH,2023-06-30,2023,6,2,215.0,13.0,11.0,768,12,62.0,3,2,621.0,10,650.0,471.0,416.0,2023-07-13,Facility Focal Person
AKS011,COMPREHENSIVE HEALTH CENTRE ETINAN II,AKWA IBOM,ETINAN,2022-05-31,2022,5,2,134.0,10.0,8.0,290,1,16.0,1,0,238.0,3,265.0,247.0,237.0,2022-06-11,Data Clerk
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2022-02-28,2022,2,1,981.0,44.0,38.0,3113,27,179.0,4,3,2406.0,49,2623.0,2137.0,2013.0,2022-03-15,Facility Focal Person
CRS002,COMPREHENSIVE HEALTH CENTRE IKOM,CROSS RIVER,IKOM,2023-07-31,2023,7,3,186.0,8.0,6.0,224,0,47.0,2,1,152.0,5,166.0,116.0,105.0,2023-08-16,M&E Officer
AKS001,COMPREHENSIVE HEALTH CENTRE UYO,AKWA IBOM,UYO,2024-04-30,2024,4,2,600.0,5.0,3.0,321,4,72.0,1,0,204.0,5,276.0,166.0,141.0,2024-05-15,Facility Focal Person
AKS014,PRIMARY HEALTH CENTRE IKONO II,AKWA IBOM,IKONO,2022-06-30,2022,6,2,283.0,9.0,8.0,602,5,81.0,0,0,384.0,8,554.0,348.0,298.0,2022-07-21,Facility Focal Person
AKS015,MISSION HOSPITAL UYO II,AKWA IBOM,UYO,2023-10-31,2023,10,4,579.0,27.0,19.0,2452,20,80.0,0,0,1598.0,27,2009.0,1888.0,1591.0,2023-12-16,Data Clerk
RIV006,COTTAGE HOSPITAL ELEME,RIVERS,ELEME,2022-06-30,2022,6,2,1500.0,70.0,52.0,2381,6,452.0,21,19,1578.0,18,2157.0,1555.0,1462.0,2022-07-13,Data Clerk
AKS002,GENERAL HOSPITAL IKOT EKPENE,AKWA IBOM,IKOT EKPENE,2023-08-31,2023,8,3,307.0,5.0,4.0,609,10,82.0,0,0,555.0,5,514.0,365.0,317.0,2023-09-18,Data Clerk
RIV003,COMPREHENSIVE HEALTH CENTRE KHANA,RIVERS,KHANA,2024-03-31,2024,3,1,382.0,12.0,11.0,1057,20,91.0,3,2,923.0,20,943.0,810.0,760.0,2024-04-13,Facility Focal Person
AKS009,PRIMARY HEALTH CENTRE IKOT EKPENE II,AKWA IBOM,IKOT EKPENE,2023-03-31,2023,3,1,81.0,3.0,2.0,227,1,13.0,0,0,135.0,4,191.0,129.0,108.0,2023-04-21,M&E Officer
KAD002,TEACHING HOSPITAL KADUNA SOUTH,KADUNA,KADUNA SOUTH,2024-11-30,2024,11,4,1964.0,24.0,22.0,3475,64,535.0,5,4,2525.0,51,2625.0,2236.0,,2024-12-29,M&E Officer
KAD005,COTTAGE HOSPITAL CHIKUN,KADUNA,CHIKUN,2024-07-01,2024,7,3,738.0,15.0,14.0,386,7,105.0,1,0,300.0,9,349.0,264.0,224.0,2024-08-24,Data Clerk
BEN006,PRIMARY HEALTH CENTRE VANDEIKYA,BENUE,VANDEIKYA,2023-09-30,2023,9,3,221.0,10.0,8.0,342,3,38.0,0,0,298.0,7,292.0,204.0,192.0,2023-10-11,Data Clerk
LAG008,COTTAGE HOSPITAL LAGOS ISLAND II,LAGOS,LAGOS ISLAND,2023-11-30,2023,11,4,111.0,5.0,3.0,762,10,18.0,0,0,656.0,13,598.0,490.0,408.0,2023-12-13,M&E Officer
RIV003,COMPREHENSIVE HEALTH CENTRE KHANA,RIVERS,KHANA,2023-01-31,2023,1,1,265.0,16.0,14.0,1033,18,35.0,1,0,959.0,14,717.0,673.0,623.0,2023-02-21,Data Clerk
LAG013,SPECIALIST HOSPITAL IKORODU II,LAGOS,IKORODU,2022-08-31,2022,8,3,,94.0,66.0,6028,95,647.0,14,11,4291.0,85,4637.0,2597.0,2422.0,2022-09-11,Facility Focal Person
BEN006,PRIMARY HEALTH CENTRE VANDEIKYA,BENUE,VANDEIKYA,2024-01-31,2024,1,1,196.0,4.0,3.0,343,4,34.0,1,0,288.0,8,307.0,209.0,202.0,2024-02-16,Facility Focal Person
KAD005,COTTAGE HOSPITAL CHIKUN,KADUNA,CHIKUN,2022-12-01,2022,12,4,451.0,5.0,4.0,301,3,80.0,0,0,177.0,3,271.0,210.0,184.0,2023-01-15,Data Clerk
RIV015,SPECIALIST HOSPITAL KHANA II,RIVERS,KHANA,2022-06-30,2022,6,2,406.0,24.0,18.0,2408,39,82.0,2,1,1956.0,34,1783.0,1584.0,1489.0,2022-07-16,M&E Officer
AKS010,GENERAL HOSPITAL EKET II,AKWA IBOM,EKET,2023-01-01,2023,1,1,553.0,8.0,6.0,1732,9,135.0,0,0,1021.0,13,1333.0,1010.0,977.0,2023-02-11,Data Clerk
AKS002,GENERAL HOSPITAL IKOT EKPENE,AKWA IBOM,IKOT EKPENE,2022-12-31,2022,12,4,187.0,3.0,2.0,637,11,37.0,0,0,580.0,609,461.0,399.0,362.0,2023-01-11,Data Clerk
KAD006,SPECIALIST HOSPITAL KADUNA NORTH II,KADUNA,KADUNA NORTH,2022-03-31,2022,3,1,2230.0,32.0,27.0,,26,443.0,1,0,1087.0,21,1301.0,1005.0,950.0,2022-04-13,M&E Officer
AKS003,MODEL PRIMARY HEALTH CENTRE EKET,AKWA IBOM,EKET,2024-11-30,2024,11,4,696.0,18.0,12.0,492,6,90.0,2,1,424.0,4,413.0,367.0,353.0,2024-12-11,M&E Officer
FCT007,SPECIALIST HOSPITAL BWARI II,FCT,BWARI,2024-02-29,2024,2,1,2357.0,46.0,32.0,4155,64,624.0,8,6,2399.0,42,3207.0,2132.0,2051.0,2024-03-18,M&E Officer
RIV015,SPECIALIST HOSPITAL KHANA II,RIVERS,KHANA,2024-12-31,2024,12,4,430.0,32.0,30.0,21820,11,73.0,0,0,2000.0,36,1803.0,1398.0,1327.0,2025-01-18,Data Clerk
FCT004,MODEL PRIMARY HEALTH CENTRE KUJE,FCT,KUJE,2023-11-30,2023,11,4,319.0,11.0,10.0,1281,23,96.0,6,4,1076.0,20,904.0,619.0,521.0,2023-12-15,Facility Focal Person
FCT003,SPECIALIST HOSPITAL GWAGWALADA,FCT,GWAGWALADA,2024-10-31,2024,10,4,468.0,9.0,8.0,4894,37,86.0,1,0,4583.0,85,3588.0,2196.0,2150.0,2024-11-16,Data Clerk
NAS001,MODEL PRIMARY HEALTH CENTRE LAFIA,NASARAWA,LAFIA,2022-09-30,2022,9,3,199.0,2.0,1.0,475,7,28.0,0,0,326.0,2,386.0,308.0,291.0,2022-10-15,M&E Officer
FCT004,MODEL PRIMARY HEALTH CENTRE KUJE,FCT,KUJE,2024-09-30,2024,9,3,356.0,18.0,14.0,1245,9,50.0,1,0,1155.0,19,909.0,587.0,554.0,2024-10-13,Data Clerk
KAD005,COTTAGE HOSPITAL CHIKUN,KADUNA,CHIKUN,2022-02-28,2022,2,1,427.0,7.0,6.0,269,2,97.0,0,0,230.0,2,245.0,180.0,158.0,2022-03-15,Facility Focal Person
KAD013,SPECIALIST HOSPITAL ZARIA II,KADUNA,ZARIA,2023-08-31,2023,8,3,2515.0,83.0,75.0,2549,5,584.0,17,16,1667.0,36,1882.0,1233.0,1141.0,2023-09-11,Facility Focal Person
LAG007,PRIMARY HEALTH CENTRE IKORODU II,LAGOS,IKORODU,2022-05-31,2022,5,2,402.0,14.0,13.0,419,6,85.0,2,1,277.0,4,361.0,316.0,289.0,2022-06-18,Facility Focal Person
LAG004,COMPREHENSIVE HEALTH CENTRE SURULERE,LAGOS,SURULERE,2024-06-30,2024,6,2,617.0,6.0,4.0,615,5,126.0,0,0,463.0,7,458.0,425.0,381.0,2024-07-11,M&E Officer
BEN001,MISSION HOSPITAL MAKURDI,BENUE,MAKURDI,2023-10-01,2023,10,4,889.0,5.0,3.0,1829,12,96.0,0,0,1200.0,22,1332.0,894.0,761.0,2023-11-15,M&E Officer
LAG010,PRIMARY HEALTH CENTRE SURULERE II,LAGOS,SURULERE,2024-05-31,2024,5,2,656.0,25.0,17.0,965,9,193.0,9,8,640.0,10,694.0,445.0,426.0,2024-06-18,M&E Officer
CRS011,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2022-01-31,2022,1,1,151.0,5.0,4.0,459,2,20.0,0,0,309.0,5,349.0,325.0,281.0,2022-02-11,Facility Focal Person
KAD012,COMPREHENSIVE HEALTH CENTRE KADUNA SOUTH II,KADUNA,KADUNA SOUTH,2024-05-31,2024,5,2,549.0,9.0,7.0,633,2,136.0,2,1,578.0,8,542.0,422.0,350.0,2024-06-16,M&E Officer
FCT007,SPECIALIST HOSPITAL BWARI II,FCT,BWARI,2023-10-01,2023,10,4,1889.0,40.0,38.0,4318,13,252.0,6,5,3353.0,65,3536.0,3191.0,3045.0,2023-11-11,M&E Officer
AKS015,MISSION HOSPITAL UYO II,AKWA IBOM,UYO,2023-08-31,2023,8,3,776.0,32.0,29.0,2465,11,236.0,8,7,1541.0,26,2099.0,1221.0,1003.0,2023-09-18,Facility Focal Person
FCT004,MODEL PRIMARY HEALTH CENTRE KUJE,FCT,KUJE,2023-05-01,2023,5,2,430.0,21.0,16.0,1310,7,68.0,1,0,858.0,12,1054.0,708.0,639.0,2023-06-29,Facility Focal Person
FCT015,COMPREHENSIVE HEALTH CENTRE ABAJI II,FCT,ABAJI,2024-09-30,2024,9,3,107.0,5.0,4.0,745,12,,1,0,605.0,10,618.0,492.0,471.0,2024-10-11,Facility Focal Person
KAD006,SPECIALIST HOSPITAL KADUNA NORTH II,KADUNA,KADUNA NORTH,2022-10-31,2022,10,4,1280.0,15.0,11.0,1585,22,283.0,2,1,936.0,19,1447.0,1268.0,1165.0,2022-11-16,M&E Officer
BEN010,MODEL PRIMARY HEALTH CENTRE OKPOKWU II,BENUE,OKPOKWU,2024-05-31,2024,5,2,,5.0,4.0,710,4,102.0,1,0,442.0,8,650.0,404.0,336.0,2024-06-11,M&E Officer
FCT012,MISSION HOSPITAL BWARI II,FCT,BWARI,2024-06-30,2024,6,2,1562.0,63.0,57.0,2930,-6,454.0,8,7,2422.0,38,2637.0,2132.0,1806.0,2024-07-21,Facility Focal Person
RIV004,MODEL PRIMARY HEALTH CENTRE AHOADA EAST,RIVERS,AHOADA EAST,2024-10-31,2024,10,4,537.0,13.0,10.0,861,4,83.0,1,0,655.0,13,729.0,681.0,572.0,2024-11-13,Data Clerk
RIV002,TEACHING HOSPITAL OBIO/AKPOR,RIVERS,OBIO/AKPOR,2024-04-30,2024,4,2,2072.0,49.0,42.0,4264,49,620.0,7,5,4018.0,76,3679.0,3096.0,2805.0,2024-05-11,M&E Officer
BEN012,COTTAGE HOSPITAL VANDEIKYA II,BENUE,VANDEIKYA,2023-06-30,2023,6,2,793.0,4.0,3.0,459,1,191.0,0,0,282.0,6,360.0,310.0,287.0,2023-07-29,M&E Officer
CRS014,COMPREHENSIVE HEALTH CENTRE OBUDU II,CROSS RIVER,OBUDU,2023-03-31,2023,3,1,3230.0,10.0,8.0,135,1,78.0,0,0,128.0,1,121.0,93.0,76.0,2023-04-29,M&E Officer
NAS014,TEACHING HOSPITAL AKWANGA II,NASARAWA,AKWANGA,2024-05-31,2024,5,2,2251.0,53.0,51.0,5068,34,667.0,14,13,3864.0,64,4042.0,2613.0,2207.0,2024-06-11,Data Clerk
KAD012,COMPREHENSIVE HEALTH CENTRE KADUNA SOUTH II,KADUNA,KADUNA SOUTH,2024-10-31,2024,10,4,397.0,8.0,6.0,637,10,88.0,2,1,576.0,7,542.0,327.0,272.0,2024-11-18,Data Clerk
LAG099,COTTAGE HOSPITAL KEFFI,NASARAWA,KEFFI,2023-08-31,2023,8,3,301.0,2.0,1.0,1619,17,48.0,1,0,1453.0,27,1240.0,1031.0,983.0,2023-09-13,Facility Focal Person
AKS002,GENERAL HOSPITAL IKOT EKPENE,AKWA IBOM,IKOT EKPENE,2024-01-31,2024,1,1,228.0,2.0,1.0,582,5,39.0,0,0,540.0,3,518.0,319.0,272.0,2024-02-15,Data Clerk
LAG010,PRIMARY HEALTH CENTRE SURULERE II,LAGOS,SURULERE,2024-06-30,2024,6,2,614.0,10.0,8.0,966,7,78.0,2,1,899.0,16,775.0,516.0,448.0,2024-07-18,Data Clerk
RIV004,MODEL PRIMARY HEALTH CENTRE AHOADA EAST,RIVERS,AHOADA EAST,2023-12-01,2023,12,4,275.0,3.0,2.0,840,13,46.0,1,0,474.0,7,733.0,520.0,479.0,2024-01-11,Data Clerk
AKS003,MODEL PRIMARY HEALTH CENTRE EKET,AKWA IBOM,EKET,2023-09-30,2023,9,3,716.0,27.0,21.0,353,2,122.0,4,3,289.0,2,267.0,230.0,212.0,2023-10-13,M&E Officer
RIV004,MODEL PRIMARY HEALTH CENTRE AHOADA EAST,RIVERS,AHOADA EAST,2023-07-31,2023,7,3,,10.0,7.0,854,2,93.0,0,0,742.0,19,674.0,529.0,481.0,2023-08-21,M&E Officer
CRS010,COMPREHENSIVE HEALTH CENTRE AKAMKPA II,CROSS RIVER,AKAMKPA,2023-05-31,2023,5,2,78.0,1.0,0.0,389,1,24.0,0,0,340.0,4,352.0,306.0,,2023-06-15,M&E Officer
LAG099,COTTAGE HOSPITAL LAGOS ISLAND II,LAGOS,LAGOS ISLAND,2023-08-31,2023,8,3,118.0,,3.0,779,7,27.0,0,0,451.0,9,619.0,417.0,373.0,2023-09-13,M&E Officer
CRS001,MODEL PRIMARY HEALTH CENTRE CALABAR MUNICIPAL,CROSS RIVER,CALABAR MUNICIPAL,2024-10-31,2024,10,4,211.0,4.0,3.0,683,13,36.0,0,0,515.0,8,529.0,320.0,301.0,2024-11-21,M&E Officer
AKS008,PRIMARY HEALTH CENTRE UYO II,AKWA IBOM,UYO,2024-05-31,2024,5,2,118.0,3.0,2.0,88,1,30.0,0,0,64.0,0,76.0,56.0,53.0,2024-06-15,Data Clerk
LAG003,TEACHING HOSPITAL BADAGRY,LAGOS,BADAGRY,2024-08-31,2024,8,3,3287.0,156.0,118.0,6865,119,696.0,23,20,3898.0,92,5462.0,3961.0,3669.0,2024-09-13,M&E Officer
CRS011,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2022-11-30,2022,11,4,245.0,9.0,8.0,459,1,46.0,0,0,277.0,3,,273.0,242.0,2022-12-11,Data Clerk
AKS010,GENERAL HOSPITAL EKET II,AKWA IBOM,EKET,2024-12-01,2024,12,4,788.0,13.0,9.0,1559,30,223.0,1,0,1083.0,16,1397.0,835.0,814.0,2025-01-11,Facility Focal Person
RIV010,TEACHING HOSPITAL AHOADA EAST II,RIVERS,AHOADA EAST,2024-12-31,2024,12,4,776.0,23.0,22.0,2797,24,158.0,5,4,2148.0,44,2341.0,1574.0,1365.0,2025-01-11,M&E Officer
NAS999,MISSION HOSPITAL BADAGRY II,LAGOS,BADAGRY,2024-08-31,2024,8,3,478.0,11.0,,2317,13,140.0,3,2,1821.0,38,1742.0,1252.0,1197.0,2024-09-16,Data Clerk
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2022-10-31,2022,10,4,770.0,33.0,27.0,3151,6,177.0,5,4,2694.0,49,2282.0,1451.0,1416.0,2022-11-11,M&E Officer
LAG011,COTTAGE HOSPITAL AGEGE II,LAGOS,AGEGE,2023-07-31,2023,7,3,664.0,15.0,11.0,1678,12,200.0,2,1,1277.0,16,1187.0,729.0,662.0,2023-08-18,M&E Officer
CRS012,MODEL PRIMARY HEALTH CENTRE IKOM II,CROSS RIVER,IKOM,2024-06-30,2024,6,2,437.0,6.0,4.0,766,6,94.0,0,0,502.0,8,685.0,509.0,442.0,2024-08-15,Data Clerk
XXX999,SPECIALIST HOSPITAL KADUNA NORTH II,KADUNA,KADUNA NORTH,2023-08-31,2023,8,3,2088.0,27.0,23.0,1668,14,342.0,0,0,1056.0,16,1468.0,1316.0,1235.0,2023-09-21,Data Clerk
CRS001,MODEL PRIMARY HEALTH CENTRE CALABAR MUNICIPAL,CROSS RIVER,CALABAR MUNICIPAL,2023-10-31,2023,10,4,264.0,13.0,10.0,691,8,52.0,4,3,470.0,6,564.0,471.0,435.0,2023-11-13,Data Clerk
RIV007,PRIMARY HEALTH CENTRE PORT HARCOURT II,RIVERS,PORT HARCOURT,2022-05-31,2022,5,2,545.0,4.0,3.0,713,7,158.0,0,0,440.0,10,497.0,323.0,276.0,2022-06-13,Facility Focal Person
FCT001,MISSION HOSPITAL AMAC,FCT,AMAC,2022-03-31,2022,3,1,1006.0,14.0,9.0,1373,-2,145.0,4,3,1236.0,25,,785.0,748.0,2022-04-16,Data Clerk
LAG009,MISSION HOSPITAL BADAGRY II,LAGOS,BADAGRY,2022-03-31,2022,3,1,293.0,10.0,8.0,2862,29,55.0,0,0,1839.0,35,2601.0,2220.0,,2022-04-13,Facility Focal Person
AKS002,GENERAL HOSPITAL IKOT EKPENE,AKWA IBOM,IKOT EKPENE,2022-07-31,2022,7,3,278.0,3.0,2.0,674,1,54.0,0,0,625.0,9,558.0,385.0,376.0,2022-08-13,M&E Officer
FCT001,MISSION HOSPITAL AMAC,FCT,AMAC,2023-06-30,2023,6,2,1068.0,19.0,17.0,1270,9,144.0,0,0,900.0,20,912.0,817.0,736.0,2023-07-18,Facility Focal Person
