facility_id,report_month,sex,age_band,hts_tst,hts_tst_pos
CRS011,2024-10,Male,<15,14,0
CRS011,2024-10,M,15-24,40,0
CRS011,2024-10,Male,25-34,45,1
CRS011,2024-10,Male,35-49,32,0
CRS011,2024-10,M,50+,15,0
CRS011,2024-11,Female,<15,13,0
CRS011,2024-11,Female,15 - 24,43,1
CRS011,2024-11,Female,25-34,44,2
CRS011,2024-11,Female,35-49,34,1
CRS011,2024-11,Female,50+,13,0
CRS011,2024-11,M,<15,11,0
CRS011,2024-11,Male,15-24,34,0
CRS011,2024-11,Male,25-34,31,1
CRS011,2024-11,Male,35-49,21,1
CRS011,2024-11,Male,50+,10,0
CRS011,2024-12,Female,<15,22,0
CRS011,2024-12,Female,15-24,57,0
CRS011,2024-12,Female,25-34,72,1
CRS011,2024-12,Female,35-49,51,1
CRS011,2024-12,Female,50+,23,0
CRS011,2024-12,Male,<15,18,0
CRS011,2024-12,Male,15-24,47,0
CRS011,2024-12,Male,25-34,44,1
CRS011,2024-12,Male,35-49,37,0
CRS011,2024-12,Male,50 and above,16,0
CRS012,2024-01,Female,<15,25,0
CRS012,2024-01,Female,15-24,70,0
CRS012,2024-01,Female,25-34,85,1
CRS012,2024-01,Female,35-49,68,1
CRS012,2024-01,Female,50+,29,0
CRS012,2024-01,Male,<15,19,0
CRS012,2024-01,Male,15-24,51,0
CRS012,2024-01,Male,25-34,59,1
CRS012,2024-01,Male,35-49,51,1
CRS012,2024-01,M,50+,19,0
CRS012,2024-02,Female,<15,26,0
CRS012,2024-02,Female,15-24,79,1
CRS012,2024-02,F,25-34,68,2
CRS012,2024-02,Female,35-49,47,1
CRS012,2024-02,Female,50+,22,0
CRS012,2024-02,Male,<15,20,0
CRS012,2024-02,male,15-24,52,0
CRS012,2024-02,Male,25-34,46,1
CRS012,2024-02,Male,35-49,39,1
CRS012,2024-02,Male,50+,19,0
CRS012,2024-03,Female,<15,34,0
CRS012,2024-03,Female,15-24,72,0
CRS012,2024-03,Female,25-34,77,1
CRS012,2024-03,Female,35-49,68,1
CRS012,2024-03,Female,50 and above,29,0
CRS012,2024-03,Male,<15,17,0
CRS012,2024-03,Male,15-24,57,0
CRS012,2024-03,Male,25-34,62,1
CRS012,2024-03,Male,35-49,46,0
CRS012,2024-03,Male,50+,18,0
CRS012,2024-04,Female,<15,22,0
CRS012,2024-04,Female,15-24,68,0
CRS012,2024-04,Female,25-34,64,1
CRS012,2024-04,Female,35-49,61,1
CRS012,2024-04,Female,50+,24,0
CRS012,2024-04,Male,<15,15,0
CRS012,2024-04,Male,15-24,51,0
CRS012,2024-04,Male,25-34,54,1
CRS012,2024-04,Male,35-49,33,0
CRS012,2024-04,M,50+,19,0
CRS012,2024-05,Female,<15,40,0
CRS012,2024-05,Female,15-24,93,1
CRS012,2024-05,Female,25-34,110,-
CRS012,2024-05,Female,35-49,84,3
CRS012,2024-05,Female,50+,39,0
CRS012,2024-05,Male,0-14,31,0
CRS012,2024-05,Male,15-24,71,1
CRS012,2024-05,Male,25-34,78,3
CRS012,2024-05,Male,35-49,59,2
CRS012,2024-05,Male,50+,26,0
CRS012,2024-06,Female,<15,20,0
CRS012,2024-06,Female,15-24,67,0
CRS012,2024-06,Female,25-34,82,1
CRS012,2024-06,Female,35-49,58,1
CRS012,2024-06,Female,50+,22,0
CRS012,2024-06,Male,<15,15,0
CRS012,2024-06,M,15-24,55,0
CRS012,2024-06,Male,25-34,57,1
CRS012,2024-06,Male,35-49,37,0
CRS012,2024-06,Male,50+,17,0
CRS012,2024-07,Female,<15,43,0
CRS012,2024-07,F,15-24,97,0
CRS012,2024-07,female,25-34,123,1
CRS012,2024-07,Female,35-49,N/A,0
CRS012,2024-07,Female,50+,42,0
CRS012,2024-07,Male,<15,30,0
CRS012,2024-07,Male,15-24,85,0
CRS012,2024-07,Male,25-34,78,0
CRS012,2024-07,Male,35-49,65,0
CRS012,2024-07,M,50+,31,0
CRS012,2024-08,female,<15,36,0
CRS012,2024-08,Female,15 - 24,99,N/A
CRS012,2024-08,F,25-34,102,1
CRS012,2024-08,Female,35-49,78,1
CRS012,2024-08,Female,50+,36,0
CRS012,2024-08,Male,<15,24,0
CRS012,2024-08,Male,15-24,73,0
CRS012,2024-08,Male,25-34,69,1
CRS012,2024-08,Male,35-49,60,1
CRS012,2024-08,male,50+,27,0
CRS012,2024-09,Female,<15,24,0
CRS012,2024-09,Female,15-24,62,0
CRS012,2024-09,Female,25-34,81,1
CRS012,2024-09,Female,35-49,57,0
CRS012,2024-09,Female,50+,24,0
CRS012,2024-09,Male,<15,18,0
CRS012,2024-09,Male,15-24,52,0
CRS012,2024-09,Male,25-34,47,0
CRS012,2024-09,Male,35-49,41,0
CRS012,2024-09,Male,50+,20,0
CRS012,2024-10,Female,<15,22,0
CRS012,2024-10,Female,15-24,83,0
CRS012,2024-10,Female,25-34,74,1
CRS012,2024-10,Female,35-49,63,0
CRS012,2024-10,Female,50+,24,0
CRS012,2024-10,Male,<15,18,0
CRS012,2024-10,male,15-24,47,0
CRS012,2024-10,Male,25-34,67,1
CRS012,2024-10,Male,35-49,43,0
CRS012,2024-10,Male,50+,17,0
CRS012,2024-11,Female,<15,21,0
CRS012,2024-11,Female,15-24,57,0
CRS012,2024-11,Female,25-34,63,1
CRS012,2024-11,Female,35-49,45,0
CRS012,2024-11,Female,50+,21,0
CRS012,2024-11,Male,<15,12,0
CRS012,2024-11,Male,15-24,43,0
CRS012,2024-11,Male,25-34,44,0
CRS012,2024-11,M,35-49,35,0
CRS012,2024-11,m,50+,15,0
CRS012,2024-12,Female,<15,25,0
CRS012,2024-12,Female,15-24,65,1
CRS012,2024-12,Female,25-34,75,2
CRS012,2024-12,Female,35-49,48,1
CRS012,2024-12,F,50+,24,0
CRS012,2024-12,Male,<15,15,0
CRS012,2024-12,Male,15-24,47,0
CRS012,2024-12,Male,25-34,51,1
CRS012,2024-12,Male,35-49,39,1
CRS012,2024-12,Male,50 and above,19,0
CRS013,2024-01,Female,<15,12,0
CRS013,2024-01,Female,15-24,33,0
CRS013,2024-01,F,25-34,41,1
CRS013,2024-01,Female,35-49,26,0
CRS013,2024-01,Female,50+,13,0
CRS013,2024-01,Male,<15,9,0
CRS013,2024-01,Male,15-24,27,0
CRS013,2024-01,Male,25-34,30,0
CRS013,2024-01,Male,35-49,17,0
CRS013,2024-01,Male,50+,7,0
CRS013,2024-02,Female,<15,10,0
CRS013,2024-02,Female,15-24,28,0
CRS013,2024-02,Female,25-34,35,0
CRS013,2024-02,female,35-49,27,0
CRS013,2024-02,Female,50+,12,0
CRS013,2024-02,Male,0-14,8,0
CRS013,2024-02,Male,15-24,21,0
CRS013,2024-02,Male,25-34,26,0
CRS013,2024-02,Male,35-49,16,0
CRS013,2024-02,Male,50+,8,0
CRS013,2024-03,Female,<15,11,0
CRS013,2024-03,Female,15-24,32,0
CRS013,2024-03,Female,25-34,40,1
CRS013,2024-03,Female,35-49,27,0
CRS013,2024-03,Female,50+,14,0
CRS013,2024-03,Male,<15,8,0
CRS013,2024-03,Male,15-24,23,0
CRS013,2024-03,Male,25-34,27,0
CRS013,2024-03,Male,35-49,23,0
CRS013,2024-03,Male,50+,9,0
CRS013,2024-04,Female,<15,15,0
CRS013,2024-04,F,15-24,41,0
CRS013,2024-04,Female,25-34,44,1
CRS013,2024-04,Female,35-49,26,0
CRS013,2024-04,F,50+,12,0
CRS013,2024-04,Male,<15,9,0
CRS013,2024-04,Male,15-24,30,0
CRS013,2024-04,Male,25-34,31,0
CRS013,2024-04,Male,35-49,20,0
CRS013,2024-04,Male,50+,10,0
CRS013,2024-05,female,<15,17,0
CRS013,2024-05,Female,15-24,39,0
CRS013,2024-05,Female,25-34,44,1
CRS013,2024-05,Female,35-49,31,1
CRS013,2024-05,Female,50+,14,0
CRS013,2024-05,Male,<15,10,0
CRS013,2024-05,Male,15 - 24,30,0
CRS013,2024-05,Male,25-34,31,1
CRS013,2024-05,Male,35-49,N/A,0
CRS013,2024-05,Male,50 and above,11,0
CRS013,2024-06,Female,<15,16,0
CRS013,2024-06,F,15-24,48,0
CRS013,2024-06,Female,25-34,52,1
CRS013,2024-06,Female,35-49,37,0
CRS013,2024-06,Female,50 and above,15,0
CRS013,2024-06,Male,<15,12,0
CRS013,2024-06,Male,15-24,33,0
CRS013,2024-06,Male,25-34,39,0
CRS013,2024-06,Male,35-49,26,0
CRS013,2024-06,Male,50+,12,0
CRS013,2024-07,Female,<15,15,0
CRS013,2024-07,Female,15-24,50,0
CRS013,2024-07,Female,25-34,47,1
CRS013,2024-07,Female,35-49,37,1
CRS013,2024-07,Female,50+,14,0
CRS013,2024-07,Male,<15,11,0
CRS013,2024-07,M,15-24,37,0
CRS013,2024-07,Male,25-34,34,1
CRS013,2024-07,Male,35-49,23,0
CRS013,2024-07,M,50+,13,0
CRS013,2024-08,Female,<15,16,0
CRS013,2024-08,Female,15-24,46,0
CRS013,2024-08,Female,25-34,52,0
CRS013,2024-08,Female,35-49,36,0
CRS013,2024-08,Female,50+,16,0
CRS013,2024-08,male,<15,13,0
CRS013,2024-08,M,15-24,33,-
CRS013,2024-08,Male,25-34,33,0
CRS013,2024-08,Male,35-49,27,0
CRS013,2024-08,Male,50+,14,0
CRS013,2024-09,Female,<15,14,0
CRS013,2024-09,Female,15-24,38,0
CRS013,2024-09,Female,25-34,50,1
CRS013,2024-09,Female,35-49,40,0
CRS013,2024-09,F,50+,16,0
CRS013,2024-09,Male,<15,10,0
CRS013,2024-09,Male,15-24,29,0
CRS013,2024-09,Male,25-34,39,0
CRS013,2024-09,Male,35-49,24,0
CRS013,2024-09,M,50+,11,0
CRS013,2024-10,Female,<15,14,0
CRS013,2024-10,Female,15-24,33,0
CRS013,2024-10,Female,25-34,38,1
CRS013,2024-10,Female,35-49,33,0
CRS013,2024-10,Female,50+,15,0
CRS013,2024-10,Male,<15,8,0
CRS013,2024-10,Male,15-24,31,0
CRS013,2024-10,Male,25-34,31,0
CRS013,2024-10,Male,35-49,18,0
CRS013,2024-10,Male,50+,8,0
CRS013,2024-11,F,0-14,12,0
CRS013,2024-11,Female,15-24,34,0
CRS013,2024-11,Female,25-34,35,0
CRS013,2024-11,Female,35-49,25,0
CRS013,2024-11,F,50+,10,0
CRS013,2024-11,Male,<15,7,0
CRS013,2024-11,Male,15-24,25,0
CRS013,2024-11,Male,25-34,23,0
CRS013,2024-11,Male,35-49,21,0
CRS013,2024-11,Male,50+,7,0
CRS013,2024-12,female,<15,12,0
CRS013,2024-12,F,15-24,33,0
CRS013,2024-12,Female,25-34,36,1
CRS013,2024-12,Female,35-49,29,0
CRS013,2024-12,Female,50+,10,0
CRS013,2024-12,M,<15,8,0
CRS013,2024-12,Male,15-24,25,0
CRS013,2024-12,M,25-34,25,0
CRS013,2024-12,Male,35-49,20,0
CRS013,2024-12,Male,50+,9,0
CRS014,2024-01,Female,<15,21,0
CRS014,2024-01,Female,15-24,52,0
CRS014,2024-01,Female,25-34,51,1
CRS014,2024-01,F,35-49,40,0
CRS014,2024-01,Female,50+,18,0
CRS014,2024-01,Male,<15,11,0
CRS014,2024-01,male,15 - 24,35,0
CRS014,2024-01,Male,25-34,40,0
CRS014,2024-01,Male,35-49,30,0
CRS014,2024-01,Male,50+,13,0
CRS014,2024-02,F,<15,22,0
CRS014,2024-02,Female,15-24,51,0
CRS014,2024-02,Female,25-34,61,2
CRS014,2024-02,Female,35-49,38,1
CRS014,2024-02,Female,50+,22,0
CRS014,2024-02,Male,<15,12,0
CRS014,2024-02,male,15-24,39,0
CRS014,2024-02,Male,25-34,46,1
CRS014,2024-02,Male,35-49,30,0
CRS014,2024-02,Male,50+,13,0
CRS014,2024-03,Female,<15,22,0
CRS014,2024-03,Female,15-24,59,0
CRS014,2024-03,F,25-34,80,1
CRS014,2024-03,Female,35-49,50,0
CRS014,2024-03,Female,50+,27,0
CRS014,2024-03,Male,<15,19,0
CRS014,2024-03,Male,15-24,55,0
CRS014,2024-03,Male,25-34,46,0
CRS014,2024-03,Male,35-49,34,0
CRS014,2024-03,M,50+,17,0
CRS014,2024-04,Female,<15,26,0
CRS014,2024-04,Female,15-24,65,1
CRS014,2024-04,Female,25-34,84,2
CRS014,2024-04,Female,35-49,48,1
CRS014,2024-04,Female,50+,27,0
CRS014,2024-04,Male,<15,17,0
CRS014,2024-04,Male,15-24,51,0
CRS014,2024-04,M,25-34,53,1
CRS014,2024-04,Male,35-49,43,1
CRS014,2024-04,Male,50+,15,0
CRS014,2024-05,Female,0-14,21,0
CRS014,2024-05,Female,15-24,60,1
CRS014,2024-05,Female,25-34,62,3
CRS014,2024-05,Female,35-49,57,3
CRS014,2024-05,F,50+,26,-
CRS014,2024-05,Male,<15,15,0
CRS014,2024-05,M,15-24,48,1
CRS014,2024-05,Male,25-34,47,2
CRS014,2024-05,Male,35-49,36,1
CRS014,2024-05,Male,50+,16,0
CRS014,2024-06,Female,<15,22,0
CRS014,2024-06,Female,15-24,63,0
CRS014,2024-06,Female,25-34,64,1
CRS014,2024-06,Female,35-49,44,0
CRS014,2024-06,Female,50+,22,0
CRS014,2024-06,Male,<15,16,0
CRS014,2024-06,Male,15-24,44,0
CRS014,2024-06,Male,25-34,48,1
CRS014,2024-06,Male,35-49,35,0
CRS014,2024-06,Male,50+,12,0
CRS014,2024-07,Female,<15,30,0
CRS014,2024-07,Female,15-24,93,0
CRS014,2024-07,Female,25-34,83,1
CRS014,2024-07,Female,35-49,67,1
CRS014,2024-07,Female,50+,30,0
CRS014,2024-07,Male,<15,22,0
CRS014,2024-07,Male,15-24,60,0
CRS014,2024-07,Male,25-34,66,1
CRS014,2024-07,Male,35-49,52,0
CRS014,2024-07,Male,50+,19,0
CRS014,2024-08,Female,0-14,20,0
CRS014,2024-08,Female,15-24,69,0
CRS014,2024-08,female,25-34,69,1
CRS014,2024-08,F,35-49,45,0
CRS014,2024-08,Female,50+,21,0
CRS014,2024-08,Male,<15,16,0
CRS014,2024-08,Male,15-24,46,0
CRS014,2024-08,Male,25-34,50,0
CRS014,2024-08,M,35-49,33,0
CRS014,2024-08,Male,50+,16,0
CRS014,2024-09,Female,<15,28,0
CRS014,2024-09,Female,15-24,74,1
CRS014,2024-09,Female,25-34,74,2
CRS014,2024-09,Female,35-49,56,1
CRS014,2024-09,Female,50+,31,0
CRS014,2024-09,M,<15,22,0
CRS014,2024-09,Male,15-24,48,0
CRS014,2024-09,Male,25-34,52,1
CRS014,2024-09,Male,35-49,47,1
CRS014,2024-09,Male,50+,20,0
CRS014,2024-10,Female,<15,20,0
CRS014,2024-10,Female,15-24,45,0
CRS014,2024-10,F,25-34,54,1
CRS014,2024-10,Female,35-49,34,0
CRS014,2024-10,Female,50+,19,0
CRS014,2024-10,Male,<15,11,0
CRS014,2024-10,Male,15-24,34,0
CRS014,2024-10,Male,25-34,39,1
CRS014,2024-10,M,35-49,26,0
CRS014,2024-10,Male,50+,13,0
CRS014,2024-11,Female,<15,19,0
CRS014,2024-11,Female,15-24,49,0
CRS014,2024-11,Female,25-34,55,1
CRS014,2024-11,Female,35-49,36,0
CRS014,2024-11,Female,50+,21,0
CRS014,2024-11,Male,<15,13,0
CRS014,2024-11,Male,15-24,34,0
CRS014,2024-11,Male,25-34,40,1
CRS014,2024-11,Male,35-49,29,0
CRS014,2024-11,Male,50+,13,0
CRS014,2024-12,Female,<15,20,0
CRS014,2024-12,Female,15-24,67,0
CRS014,2024-12,Female,25-34,63,1
CRS014,2024-12,Female,35-49,52,1
CRS014,2024-12,Female,50+,20,0
CRS014,2024-12,Male,<15,14,0
CRS014,2024-12,Male,15-24,39,0
CRS014,2024-12,M,25-34,53,1
CRS014,2024-12,M,35-49,40,0
CRS014,2024-12,male,50+,14,0
CRS015,2024-01,Female,<15,3,0
CRS015,2024-01,Female,15 - 24,8,0
CRS015,2024-01,F,25-34,9,0
CRS015,2024-01,Female,35-49,5,0
CRS015,2024-01,Female,50+,3,0
CRS015,2024-01,Male,<15,2,0
CRS015,2024-01,male,15 - 24,5,0
CRS015,2024-01,Male,25-34,6,0
CRS015,2024-01,Male,35-49,4,0
CRS015,2024-01,Male,50+,2,0
CRS015,2024-02,Female,<15,4,0
CRS015,2024-02,Female,15-24,16,
CRS015,2024-02,Female,25-34,15,0
CRS015,2024-02,Female,35-49,11,0
CRS015,2024-02,Female,50+,5,0
CRS015,2024-02,Male,<15,4,0
CRS015,2024-02,Male,15-24,10,0
CRS015,2024-02,Male,25-34,11,0
CRS015,2024-02,Male,35-49,8,0
CRS015,2024-02,Male,50+,4,0
CRS015,2024-03,Female,<15,5,0
CRS015,2024-03,Female,15-24,13,0
CRS015,2024-03,F,25-34,-,1
CRS015,2024-03,Female,35-49,10,0
CRS015,2024-03,Female,50+,4,0
CRS015,2024-03,Male,<15,4,0
CRS015,2024-03,Male,15-24,9,0
CRS015,2024-03,Male,25-34,12,0
CRS015,2024-03,Male,35-49,7,0
CRS015,2024-03,Male,50+,3,0
CRS015,2024-04,Female,<15,4,0
CRS015,2024-04,Female,15-24,12,0
CRS015,2024-04,F,25-34,13,0
CRS015,2024-04,Female,35-49,11,0
CRS015,2024-04,Female,50+,4,0
CRS015,2024-04,Male,0-14,3,0
CRS015,2024-04,Male,15-24,9,0
CRS015,2024-04,M,25-34,9,0
CRS015,2024-04,male,35-49,7,0
CRS015,2024-04,Male,50+,3,0
CRS015,2024-05,female,<15,5,0
CRS015,2024-05,f,15-24,18,0
CRS015,2024-05,Female,25-34,18,0
CRS015,2024-05,Female,35-49,13,0
CRS015,2024-05,Female,50+,6,0
CRS015,2024-05,Male,<15,5,0
CRS015,2024-05,Male,15-24,12,0
CRS015,2024-05,M,25-34,13,0
CRS015,2024-05,Male,35-49,8,0
CRS015,2024-05,Male,50+,4,0
CRS015,2024-06,Female,<15,5,0
CRS015,2024-06,Female,15-24,14,0
CRS015,2024-06,Female,25-34,18,0
CRS015,2024-06,Female,35-49,11,-
CRS015,2024-06,F,50+,6,0
CRS015,2024-06,Male,<15,4,0
CRS015,2024-06,Male,15-24,10,0
CRS015,2024-06,Male,25-34,11,0
CRS015,2024-06,Male,35-49,10,0
CRS015,2024-06,Male,50+,4,0
CRS015,2024-07,Female,<15,6,0
CRS015,2024-07,Female,15-24,15,0
CRS015,2024-07,Female,25-34,17,0
CRS015,2024-07,Female,35-49,13,0
CRS015,2024-07,Female,50+,5,0
CRS015,2024-07,Male,<15,4,0
CRS015,2024-07,Male,15-24,12,0
CRS015,2024-07,Male,25-34,12,0
CRS015,2024-07,Male,35-49,8,0
CRS015,2024-07,Male,50+,4,0
CRS015,2024-08,Female,<15,6,0
CRS015,2024-08,Female,15-24,16,0
CRS015,2024-08,Female,25-34,18,0
CRS015,2024-08,Female,35-49,11,0
CRS015,2024-08,F,50+,6,0
CRS015,2024-08,Male,<15,4,0
CRS015,2024-08,Male,15-24,11,0
CRS015,2024-08,M,25-34,12,0
CRS015,2024-08,Male,35-49,10,0
CRS015,2024-08,Male,50+,4,0
CRS015,2024-09,Female,<15,6,0
CRS015,2024-09,Female,15-24,14,0
CRS015,2024-09,Female,25-34,20,0
CRS015,2024-09,Female,35-49,13,0
CRS015,2024-09,Female,50+,6,0
CRS015,2024-09,male,<15,4,0
CRS015,2024-09,Male,15-24,13,0
CRS015,2024-09,Male,25-34,13,0
CRS015,2024-09,Male,35-49,8,0
CRS015,2024-09,Male,50+,3,0
CRS015,2024-10,F,<15,3,0
CRS015,2024-10,F,15-24,10,0
CRS015,2024-10,Female,25-34,11,0
CRS015,2024-10,Female,35-49,7,0
CRS015,2024-10,Female,50+,N/A,0
CRS015,2024-10,Male,<15,2,0
CRS015,2024-10,Male,15-24,7,0
CRS015,2024-10,Male,25-34,7,0
CRS015,2024-10,Male,35-49,4,0
CRS015,2024-10,Male,50+,2,0
CRS015,2024-11,female,<15,5,0
CRS015,2024-11,Female,15-24,12,0
CRS015,2024-11,Female,25-34,16,0
CRS015,2024-11,Female,35-49,11,0
CRS015,2024-11,Female,50+,4,0
CRS015,2024-11,Male,<15,3,0
CRS015,2024-11,Male,15-24,9,0
CRS015,2024-11,Male,25-34,11,0
CRS015,2024-11,M,35-49,8,0
CRS015,2024-11,Male,50 and above,3,0
CRS015,2024-12,Female,<15,5,0
CRS015,2024-12,Female,15-24,14,0
CRS015,2024-12,Female,25-34,15,0
CRS015,2024-12,F,35-49,10,0
CRS015,2024-12,Female,50+,4,0
CRS015,2024-12,Male,<15,4,0
CRS015,2024-12,Male,15-24,9,0
CRS015,2024-12,Male,25-34,11,0
CRS015,2024-12,Male,35-49,8,0
CRS015,2024-12,Male,50+,3,0
NAS001,2024-01,Female,<15,7,0
NAS001,2024-01,F,15-24,20,0
NAS001,2024-01,Female,25-34,20,0
NAS001,2024-01,Female,35-49,15,0
NAS001,2024-01,Female,50+,6,0
NAS001,2024-01,Male,<15,4,0
NAS001,2024-01,Male,15-24,13,0
NAS001,2024-01,Male,25-34,15,0
NAS001,2024-01,M,35-49,12,0
NAS001,2024-01,Male,50+,5,0
NAS001,2024-02,Female,<15,9,0
NAS001,2024-02,F,15-24,27,0
NAS001,2024-02,Female,25-34,26,0
NAS001,2024-02,F,35-49,22,0
NAS001,2024-02,Female,50+,10,0
NAS001,2024-02,Male,<15,7,0
NAS001,2024-02,Male,15-24,20,0
NAS001,2024-02,Male,25-34,21,0
NAS001,2024-02,Male,35-49,13,0
NAS001,2024-02,Male,50+,6,0
NAS001,2024-03,Female,<15,11,0
NAS001,2024-03,Female,15-24,35,0
NAS001,2024-03,Female,25-34,43,0
NAS001,2024-03,Female,35-49,24,0
NAS001,2024-03,F,50+,11,0
NAS001,2024-03,Male,<15,9,0
NAS001,2024-03,Male,15 - 24,23,0
NAS001,2024-03,Male,25-34,26,0
NAS001,2024-03,Male,35-49,20,0
NAS001,2024-03,M,50+,10,0
NAS001,2024-04,Female,<15,13,0
NAS001,2024-04,Female,15-24,34,0
NAS001,2024-04,female,25-34,38,0
NAS001,2024-04,Female,35-49,24,0
NAS001,2024-04,Female,50+,13,0
NAS001,2024-04,M,<15,10,0
NAS001,2024-04,Male,15-24,26,0
NAS001,2024-04,Male,25-34,25,0
NAS001,2024-04,male,35-49,20,0
NAS001,2024-04,Male,50+,8,0
NAS001,2024-05,Female,<15,11,0
NAS001,2024-05,F,15 - 24,29,0
NAS001,2024-05,Female,25-34,30,0
NAS001,2024-05,Female,35-49,25,0
NAS001,2024-05,Female,50+,12,0
NAS001,2024-05,Male,<15,7,0
NAS001,2024-05,Male,15-24,23,0
NAS001,2024-05,Male,25-34,23,0
NAS001,2024-05,Male,35-49,18,0
NAS001,2024-05,Male,50+,6,0
NAS001,2024-06,F,<15,13,0
NAS001,2024-06,Female,15-24,38,0
NAS001,2024-06,Female,25-34,40,0
NAS001,2024-06,Female,35-49,29,0
NAS001,2024-06,Female,50+,12,0
NAS001,2024-06,M,<15,9,0
NAS001,2024-06,Male,15-24,27,0
NAS001,2024-06,Male,25-34,29,0
NAS001,2024-06,Male,35-49,20,0
NAS001,2024-06,Male,50+,10,0
NAS001,2024-07,Female,<15,12,0
NAS001,2024-07,Female,15 - 24,41,0
NAS001,2024-07,Female,25-34,47,0
NAS001,2024-07,Female,35-49,30,0
NAS001,2024-07,Female,50 and above,15,0
NAS001,2024-07,Male,<15,9,0
NAS001,2024-07,M,15-24,32,0
NAS001,2024-07,Male,25-34,27,0
NAS001,2024-07,Male,35-49,26,0
NAS001,2024-07,Male,50+,10,0
NAS001,2024-08,Female,<15,12,0
NAS001,2024-08,Female,15-24,38,0
NAS001,2024-08,Female,25-34,40,0
NAS001,2024-08,Female,35-49,25,0
NAS001,2024-08,Female,50+,12,0
NAS001,2024-08,M,<15,10,0
NAS001,2024-08,Male,15-24,28,0
NAS001,2024-08,Male,25-34,27,0
NAS001,2024-08,Male,35-49,17,0
NAS001,2024-08,Male,50 and above,9,0
NAS001,2024-09,Female,0-14,9,0
NAS001,2024-09,Female,15-24,33,0
NAS001,2024-09,Female,25-34,30,0
NAS001,2024-09,Female,35-49,27,0
NAS001,2024-09,Female,50+,11,0
NAS001,2024-09,Male,<15,7,0
NAS001,2024-09,Male,15-24,20,0
NAS001,2024-09,Male,25-34,27,0
NAS001,2024-09,Male,35-49,18,0
NAS001,2024-09,Male,50+,8,0
NAS001,2024-10,Female,<15,10,0
NAS001,2024-10,F,15-24,25,0
NAS001,2024-10,Female,25-34,31,1
NAS001,2024-10,Female,35-49,25,0
NAS001,2024-10,Female,50+,11,0
NAS001,2024-10,male,<15,7,0
NAS001,2024-10,Male,15-24,19,0
NAS001,2024-10,Male,25-34,22,0
NAS001,2024-10,male,35-49,19,0
NAS001,2024-10,male,50 and above,8,0
NAS001,2024-11,Female,<15,10,0
NAS001,2024-11,Female,15-24,28,0
NAS001,2024-11,f,25-34,28,0
NAS001,2024-11,F,35-49,22,0
NAS001,2024-11,Female,50+,11,0
NAS001,2024-11,Male,<15,6,0
NAS001,2024-11,Male,15-24,21,0
NAS001,2024-11,Male,25-34,22,0
NAS001,2024-11,Male,35-49,17,0
NAS001,2024-11,Male,50+,6,0
NAS001,2024-12,Female,<15,7,0
NAS001,2024-12,Female,15-24,23,0
NAS001,2024-12,Female,25-34,22,0
NAS001,2024-12,Female,35-49,15,0
NAS001,2024-12,Female,50+,9,0
NAS001,2024-12,Male,<15,5,0
NAS001,2024-12,Male,15-24,16,0
NAS001,2024-12,M,25-34,16,0
NAS001,2024-12,Male,35-49,11,0
NAS001,2024-12,M,50+,5,0
NAS002,2024-01,F,<15,26,0
NAS002,2024-01,Female,15-24,68,0
NAS002,2024-01,Female,25-34,84,1
NAS002,2024-01,Female,35-49,57,0
NAS002,2024-01,female,50+,26,0
NAS002,2024-01,Male,0-14,19,0
NAS002,2024-01,Male,15-24,52,0
NAS002,2024-01,Male,25-34,58,0
NAS002,2024-01,Male,35-49,43,0
NAS002,2024-01,Male,50+,17,0
NAS002,2024-02,Female,<15,-,0
NAS002,2024-02,Female,15-24,62,0
NAS002,2024-02,Female,25-34,62,0
NAS002,2024-02,F,35-49,48,0
NAS002,2024-02,Female,50+,26,0
NAS002,2024-02,male,<15,14,0
NAS002,2024-02,Male,15-24,47,0
NAS002,2024-02,Male,25-34,49,0
NAS002,2024-02,Male,35-49,34,0
NAS002,2024-02,Male,50+,13,0
NAS002,2024-03,F,<15,25,0
NAS002,2024-03,female,15-24,66,0
NAS002,2024-03,F,25-34,89,1
NAS002,2024-03,Female,35-49,,0
NAS002,2024-03,Female,50+,24,0
NAS002,2024-03,Male,<15,18,0
NAS002,2024-03,Male,15-24,56,0
NAS002,2024-03,Male,25-34,60,0
NAS002,2024-03,Male,35-49,41,0
NAS002,2024-03,Male,50+,21,0
NAS002,2024-04,Female,<15,29,0
NAS002,2024-04,Female,15-24,74,0
NAS002,2024-04,Female,25-34,91,0
NAS002,2024-04,Female,35-49,60,0
NAS002,2024-04,Female,50+,28,0
NAS002,2024-04,Male,<15,18,0
NAS002,2024-04,m,15-24,53,0
NAS002,2024-04,Male,25-34,64,0
NAS002,2024-04,Male,35-49,47,0
NAS002,2024-04,Male,50+,21,0
NAS002,2024-05,Female,<15,32,0
NAS002,2024-05,Female,15-24,81,0
NAS002,2024-05,Female,25-34,84,1
NAS002,2024-05,Female,35-49,64,1
NAS002,2024-05,female,50+,31,0
NAS002,2024-05,Male,<15,24,0
NAS002,2024-05,Male,15-24,55,0
NAS002,2024-05,Male,25-34,61,1
NAS002,2024-05,male,35-49,48,0
NAS002,2024-05,Male,50+,22,0
NAS002,2024-06,F,<15,28,0
NAS002,2024-06,female,15-24,91,0
NAS002,2024-06,Female,25-34,87,0
NAS002,2024-06,Female,35-49,82,0
NAS002,2024-06,Female,50+,30,0
