facility_id,facility_name,state,lga,report_month,hts_tst,hts_tst_pos,tx_new,tx_curr,tx_ml,pmtct_stat,pmtct_stat_pos,pmtct_art,tb_screen,tb_pos,vl_eligible,vl_result_received,vl_suppressed,date_submitted,reported_by
BEN002,Specialist Hospital Gboko,Benue,Gboko,2022-07-31,2685,35,31,4915,69,541,6,4,3336,62,4381,2593,2161,2022-08-29,Data Clerk
CRS015,Model Primary Health Centre Akamkpa II,Cross River,Akamkpa,2024-03-31,87,4,3,500,7,19,0,0,290,8,428,264,231,2024-04-29,Data Clerk
NAS999,MISSION HOSPITAL ZARIA,Kaduna,Zaria,2023-07-31,1254,50,46,2707,51,307,7,6,1926,37,2291,1597,1438,2023-08-29,Data Clerk
FCT003,Specialist Hospital Gwagwalada,F.C.T.,Gwagwalada,31/12/2022,521,9,8,6154,121,105,3,2,4600,77,5075,4323,4031,2023-01-15,M&E Officer
KAD008,Model Primary Health Centre Zaria II,Kaduna,Zaria,2023-08-31,331,15,12,1198,14,69,1,0,673,9,830,537,455,2023-09-11,Data Clerk
FCT010,Model Primary Health Centre Abaji II,FCT,Abaji,Jan-2024,449,10,8,436,2,54,0,0,372,5,377,211,186,2024-02-16,Data Clerk
LAG008,  Cottage Hospital Lagos Island II ,Lagos,Lagos Island,2024-01-31,102,1,0,750,9,17,0,0,589,10,600,385,364,2024-02-11,Data Clerk
CRS007,Model Primary Health Centre Ikom II,Cross River,Ikom,2023-05-31,149,1,0,302,6,30,0,0,194,1,210,162,141,2023-06-18,Data Clerk
RIV004,Model Primary Health Centre Ahoada East,Rivers,Ahoada East,30/04/2024,460,7,4,834,11,74,1,0,461,14,647,483,415,2024-05-29,Data Clerk
KAD004,Specialist Hospital Sabon Gari,Kaduna,Sabon Gari,2022-05-31,3708,3722,143,3816,56,825,25,23,2840,65,2629,1529,1268,2022-06-15,M&E Officer
KAD011,Primary Health Centre Kaduna North II,Kaduna,Kaduna North,2023-04-30,289,16,14,565,7,32,0,0,418,6,488,390,358,2023-06-15,Facility Focal Person
CRS004,COMPREHENSIVE HEALTH CENTRE OBUDU,Cross River,Obudu,2022-08-31,193,5,3,469,2,49,1,0,408,10,338,204,199,2022-09-15,Data Clerk
RIV006,  Cottage Hospital Eleme ,Rivers,Eleme,2022-09-30,986,60,55,2446,32,NULL,4,3,1354,20,2113,1976,1753,2022-10-11,Facility Focal Person
CRS008,  Cottage Hospital Ogoja II ,Cross River,Ogoja,2022-10-31,459,15,12,"2,324",26,N/A,2,1,1976,35,1666,1576,1422,2022-11-16,Data Clerk
CRS006,Primary Health Centre Calabar Municipal II,Cross River,Calabar Municipal,2024-11-30,554,15,13,1432,10,69,1,0,988,22,1225,885,770,2025-01-15,M&E Officer
AKS012,Cottage Hospital Oron II,Akwa Ibom,Oron,2023-05-31,1172,68,57,861,14,139,2,1,556,16,611,513,464,2023-06-11,Data Clerk
KAD013,Specialist Hospital Zaria II,Kaduna,Zaria,2023-10-31,2105,70,63,2593,44,371,4,3,2049,40,1955,1208,1062,2023-11-13,Data Clerk
BEN013,Model Primary Health Centre Makurdi II,Benue,Makurdi,30/09/2022,563,18,17,426,7,83,4,3,236,2,327,248,211,2022-10-13,Facility Focal Person
LAG001,Primary Health Centre Ikorodu,Lagos,Ikorodu,2024-10-31,459,13,11,415,1,83,0,0,306,4,383,357,327,2024-11-13,Facility Focal Person
CRS010,Comprehensive Health Centre Akamkpa II,Cross River,Akamkpa,2023-07-31,77,1,0,384,6,14,0,0,291,1,344,269,220,2023-08-18,M&E Officer
RIV008,Teaching Hospital Obio/Akpor II,Rivers,Obio/Akpor,2024-10-31,1355,43,38,4221,38,204,3,2,2919,57,3876,2332,2164,2024-11-11,M&E Officer
CRS001,Model Primary Health Centre Calabar Municipal,Cross River,Calabar Municipal,2024-11-30,295,14,10,681,12,35,3,2,579,12,475,422,,2024-12-21,Data Clerk
RIV003,Comprehensive Health Centre Khana,Rivers,Khana,2022-05-31,309,15,10,1077,7,32,1,0,667,13,868,784,755,2022-06-21,M&E Officer
AKS004,  Comprehensive Health Centre Etinan ,Akwa Ibom,Etinan,2022-07-31,163,7,5,991,2,40,1,0,725,9,787,527,499,2022-08-15,Data Clerk
AKS012,Cottage Hospital Oron II,Akwa Ibom,Oron,2023-10-31,1019,61,45,1018,2,166,6,4,573,14,904,711,664,2023-11-15,Data Clerk
KAD011,  Primary Health Centre Kaduna North II ,Kaduna,Kaduna North,2023-05-31,244,9,7,565,7,65,0,0,393,10,394,309,288,2023-06-16,M&E Officer
LAG001,Primary Health Centre Ikorodu,Lagos,Ikorodu,2022-10-31,367,10,9,237,2,77,5,4,164,2,208,180,167,2022-11-18,M&E Officer
KAD009,Model Primary Health Centre Sabon Gari II,Kaduna,Sabon Gari,2024-10-31,615,23,18,998,10,147,6,5,704,10,758,566,518,2024-11-15,Facility Focal Person
FCT014,General Hospital Kuje II,FCT,Kuje,2024-05-31,1017,33,27,2514,49,299,7,6,1712,28,1925,1508,1399,2024-06-21,M&E Officer
NAS014,Teaching Hospital Akwanga II,Nasarawa,Akwanga,2024-01-31,1806,52,40,4948,30,519,5,4,3309,50,3633,2896,2665,2024-02-15,M&E Officer
AKS003,MODEL PRIMARY HEALTH CENTRE EKET,Akwa Ibom,Eket,2023-06-30,608,6,5,308,3,150,0,0,286,5,272,153,135,2023-07-18,Facility Focal Person
kad006,Specialist Hospital Kaduna North II,Kaduna,Kaduna North,2023-09-30,1686,1716,28,"1,689",7,285,4,3,1506,24,1393,1162,1064,2023-10-11,Facility Focal Person
NAS010,TEACHING HOSPITAL NASARAWA II,Nasarawa,Nasarawa,Aug-2024,2968,159,125,5720,47,942,34,31,3636,59,4681,4445,4132,2024-09-13,Data Clerk
LAG013,Specialist Hospital Ikorodu II,Lagos,Ikorodu,30/11/2024,1836,87,64,6360,55,561,22,19,4130,86,5666,4993,4211,2024-12-13,M&E Officer
riv006,Cottage Hospital Eleme,Rivers,Eleme,2024-10-31,1390,62,49,2916,37,169,3,2,2095,30,2139,1607,1520,2024-11-13,M&E Officer
FCT011,Cottage Hospital AMAC II,FCT,AMAC,Jul-2024,431,11,10,2005,34,58,1,0,1671,27,1700,1321,1182,2024-08-21,Data Clerk
TMP001,Specialist Hospital Ogoja,Cross River,Ogoja,2023-08-31,1488,43,34,"5,238",30,328,6,4,4846,87,3687,-,2161,2023-09-16,M&E Officer
NAS006,Primary Health Centre Lafia II,Nasarawa,Lafia,2023-08-31,268,11,10,963,15,49,0,0,548 ,12,719,548,509,2023-09-16,Facility Focal Person
CRS004,Comprehensive Health Centre Obudu,Cross River,Obudu,2024-09-30,262,10,9,466,3,66,1,0,362,5,367,325,306,2024-10-11,Facility Focal Person
LAG001,Primary Health Centre Ikorodu,Lagos,Ikorodu,31/03/2023,422,10,8,271,0,70,0,0,154,2,190,162,155,2023-04-11,Data Clerk
AKS001,Comprehensive Health Centre Uyo,Akwa Ibom,Uyo,2022-12-31,412,5,4,311,4,89,0,0,177,3,229,152,133,2023-01-15,Facility Focal Person
FCT009,MODEL PRIMARY HEALTH CENTRE KUJE II,FCT,Kuje,Jan-2022,145,8,7,450,5,28,1,0,382,13,349,302,249,2022-02-11,Facility Focal Person
AKS008,Primary Health Centre Uyo II,Akwa-Ibom,Uyo,2024-09-30,100,1,0,92,1,21,0,0,57,0,68,47,43,2024-10-11,Facility Focal Person
LAG099,Specialist Hospital Nasarawa II,Nasarawa,Nasarawa,2024-02-29,914,44,32,"3,230",19,126,2,1,2785,73,2824,2470,2073,2024-03-16,Facility Focal Person
RIV015,Specialist Hospital Khana II,Rivers,Khana,Nov-2023,326,15,12,2309,23,44,1,0,1831,36,1944,1233,1087,2023-12-11,Facility Focal Person
NAS004,Cottage Hospital Akwanga,Nasarawa,Akwanga,31/12/2024,,14,13,624,4,58,1,0,457,6,517,542,296,2025-01-18,Facility Focal Person
BEN004,General Hospital Okpokwu,Benue,Okpokwu,2022-04-30,880,9,6,362,1,173,1,0,332,8,284,222,193,2022-05-21,M&E Officer
BEN011,Model Primary Health Centre Katsina-Ala II,Benue,Katsina-Ala,2022-05-31,280,7,6,303,5,32,0,0,243,3,220,201,172,2022-06-16,M&E Officer
CRS012,Model Primary Health Centre Ikom II,Cross River,Ikom,30/11/2023,385,8,7,779,2,79,1,0,567,10,540,430,384,2023-12-18,Data Clerk
NAS004,Cottage Hospital Akwanga,Nasarawa,Akwanga,2024-05-31,358,10,8,555,9,76,2,1,305,5,480,314,286,2024-06-13,Facility Focal Person
NAS015,SPECIALIST HOSPITAL NASARAWA II,Nasarawa,Nasarawa,2022-04-30,1026,58,41,3100,59,-,9,7,2142,38,2752,1566,1476,2022-05-16,M&E Officer
NAS015,Specialist Hospital Nasarawa II,Nasarawa,Nasarawa,2022-01-31,679,37,27,3102,43,190,4,3,1849,32,2439,1567,1371,2022-02-18,M&E Officer
CRS008,Cottage Hospital Ogoja II,Cross River,Ogoja,2023-05-31,677,12,  ,2206,13,98,3,2,1399,29,1819,1442,1233,2023-06-18,M&E Officer
kad002,Teaching Hospital Kaduna South,Kaduna,Kaduna South,2022-07-31,1745,36,28,"4,405",41,214,3,2,3232,73,3845,3368,3181,2022-08-16,M&E Officer
NAS013,GENERAL HOSPITAL KEFFI II,Nasarawa,Keffi,2022-10-31,510,29,24,16390,24,101,2,1,1179,20,1479,1051,955,2022-11-21,Facility Focal Person
NAS007,General Hospital Karu II,Nasarawa,Karu,2023-03-31,673,7,4,2303,34,147,0,0,2002,36,1980,1779,1537,2023-04-16,Data Clerk
BEN014,COMPREHENSIVE HEALTH CENTRE GBOKO II,Benue,Gboko,2024-01-31,499,4,3,769,7,80,0,0,667,10,595,380,332,2024-02-29,Facility Focal Person
FCT008,Teaching Hospital Gwagwalada II,FCT,Gwagwalada,2023-08-31,1043,44,36,4983,63,209,4,3,2939,46,,2894,2719,2023-09-15,Facility Focal Person
CRS015,  Model Primary Health Centre Akamkpa II ,Cross River,Akamkpa,31/01/2023,65,0,0,554,8,9,0,0,338,5,426,271,231,2023-02-16,Data Clerk
KAD002,Teaching Hospital Kaduna South,Kaduna,Kaduna South,30/06/2022,1900,25,17,4418,16,197,1,0,2952,54,3021,1971,1641,2022-07-15,M&E Officer
NAS014,Teaching Hospital Akwanga II,Nasarawa,Akwanga,31/07/2024,2810,90,66,5101,63,852,12,11,4711,84,4067,3308,2838,2024-08-15,Facility Focal Person
LAG002,Specialist Hospital Lagos Island,Lagos,Lagos Island,Dec-2024,2280,81,60,6130,49,688,10,7,5196 ,96,4767,3850,3531,2025-01-13,Facility Focal Person
NAS999,  Mission Hospital Khana II ,Rivers,Khana,2023-12-31,442,2,1,777,2,87,0,0,551,9,632,412,400,2024-01-11,M&E Officer
CRS009,COMPREHENSIVE HEALTH CENTRE OBUDU II,Cross River,Obudu,31/05/2024,605,663,11,925,8,115,3,2,703,7,812,763,653,2024-06-16,Facility Focal Person
FCT002,General Hospital Bwari,FCT,Bwari,2023-04-30,123,2,1,593,6,32,0,0,341,2,532,428,378,2023-05-18,Data Clerk
RIV010,Teaching Hospital Ahoada East II,Rivers,Ahoada East,31/08/2024,977,30,26,2904,54,124,0,0,2299,56,2551,2230,2163,2024-09-15,Data Clerk
aks014,Primary Health Centre Ikono II,Akwa Ibom,Ikono,31/05/2024,275,332,6,605,10,81,2,1,462,11,474,398,332,2024-06-21,Data Clerk
FCT005,Primary Health Centre Abaji,FCT,Abaji,2022-06-30,579,11,9,496,2,117,0,0,291,2,427,372,356,2022-07-11,Facility Focal Person
LAG005,MISSION HOSPITAL AGEGE,Lagos,Agege,Nov-2023,868,40,33,1742,7,130,3,2,1417,21,1370,991,839,2023-12-15,Data Clerk
AKS010,General Hospital Eket II,Akwa Ibom,Eket,2022-12-31,572,10,9,1735,24,158,0,0,1226,16,1602,1381,1136,2023-01-29,Data Clerk
KAD004,Specialist Hospital Sabon Gari,Kaduna,Sabon Gari,2024-12-31,2557,119,95,6075,17,420,11,10,4386,98,4920,4924,3569,2025-01-18,Data Clerk
KAD011,Primary Health Centre Kaduna North II,Kaduna,Kaduna North,2024-11-30,236,7,5,592,2,43,1,0,442,10,426,N/A,315,2024-12-13,Facility Focal Person
AKS015,Mission Hospital Uyo II,Akwa Ibom,Uyo,2022-12-31,547,28,21,2471,21,111,6,5,1712,29,2258,1726,1566,2023-01-21,M&E Officer
BEN008,Teaching Hospital Gboko II,Benue,Gboko,Sep-2023,2598,88,73,6301,97,330,6,5,4654,84,5006,2986,2819,2023-10-16,Data Clerk
RIV014,Cottage Hospital Obio/Akpor II,RIVERS,Obio/Akpor,2022-08-31,1022,11,10,619,4,239,3,2,472,9,522,335,307,2022-09-11,Data Clerk
KAD004,Specialist Hospital Sabon Gari,Kaduna,Sabon Gari,2023-01-31,2236,nil,119,4303,77,447,22,21,3145,54,3207,2511,2356,2023-02-15,M&E Officer
LAG001,Primary Health Centre Ikorodu,Lagos,Ikorodu,2023-04-30,479,7,5,272,4,141,1,0,164,2,206,121,107,2023-05-29,Data Clerk
FCT010,Model Primary Health Centre Abaji II,FCT,Abaji,2022-10-31,443,5,3,310,4,109,0,0,203,1,228,168,164,2022-11-13,Data Clerk
CRS014,Comprehensive Health Centre Obudu II,cross river,Obudu,2024-09-30,457,9,8,203,1,82,0,0,126,3,169,159,147,2024-10-21,Facility Focal Person
KAD004,  Specialist Hospital Sabon Gari ,Kaduna,Sabon Gari,2022-06-30,2483,147,107,3907,16,791,28,22,3286,58,2958,2342,2126,2022-07-15,Facility Focal Person
NAS006,Primary Health Centre Lafia II,Nasarawa,Lafia,2024-04-30,357,12,10,942,11,68,4,3,673,8,766,705,N/A,2024-05-11,M&E Officer
CRS002,Comprehensive Health Centre Ikom,Cross River,Ikom,2024-02-29,163,11,nil,255,1,30,1,0,156,4,226,193,171,2024-03-13,Data Clerk
CRS001,Model Primary Health Centre Calabar Municipal,Cross River,Calabar Municipal,Jul-2023,238,8,7,678,2,45,3,2,428,11,582,532,505,2023-08-16,Data Clerk
NAS013,General Hospital Keffi II,Nasarawa,Keffi,2023-09-30,551,24,23,1654,24,70,1,0,1086,20,1174,1005,855,2023-10-18,M&E Officer
NAS009,Cottage Hospital Akwanga II,Nasarawa,Akwanga,2022-12-31,982,4,3,473,8,102,1,0,426,3,397,303,274,2023-01-20,M&E Officer
NAS004,COTTAGE HOSPITAL AKWANGA,Nasarawa,Akwanga,2024-07-31,461,19,14,577,4,111,7,6,427,13,508,375,314,2024-08-11,Facility Focal Person
LAG005,Mission Hospital Agege,Lagos,Agege,2023-10-31,925,19,17,1716,11,182,2,1,1093,26,1347,1034,885,2023-11-21,M&E Officer
FCT012,MISSION HOSPITAL BWARI II,FCT,Bwari,2023-06-30,1243,49,41,"2,773",50,287,5,3,2231,30,2044,1596,1399,2023-07-16,Data Clerk
LAG005,Mission Hospital Agege,Lagos,Agege,2024-02-29,1219,21,18,1758,30,122,2,1,1158,21,1584,881,749,2024-03-18,M&E Officer
LAG013,Specialist Hospital Ikorodu II,Lagos,Ikorodu,30/11/2023,2203,126,93,6082,106,651,15,13,5152,103,4541,2548,2121,2023-12-15,Data Clerk
aks010,General Hospital Eket II,Akwa Ibom,Eket,2024-09-30,659,11,9,1569,25,156,0,0,1138 ,24,1149,851,746,2024-10-18,M&E Officer
BEN006,PRIMARY HEALTH CENTRE VANDEIKYA,Benue,Vandeikya,2023-05-31,228,9,8,339,3,58,2,1,258,6,278,258,212,2023-06-18,Facility Focal Person
CRS003,Specialist Hospital Ogoja,cross river,Ogoja,30/09/2023,1614,36,29,5247,20,475,13,10,4412,71,4182,3372,2788,2023-10-18,Data Clerk
NAS999,  Specialist Hospital Makurdi II ,Benue,Makurdi,2023-09-30,335,5,3,2042,26,91,0,0,1192,23,1673,1305,1232,2023-10-13,Facility Focal Person
LAG001,Primary Health Centre Ikorodu,Lagos,Ikorodu,2023-08-31,449,9,7,304,5,95,1,0,257,9,229,141,115,2023-09-11,Data Clerk
riv001,Model Primary Health Centre Port Harcourt,Rivers,Port Harcourt,2022-11-30,36,0,0,1056,14,4,0,0,717,16,723,638,583,2022-12-13,M&E Officer
FCT007,Specialist Hospital Bwari II,FCT,Bwari,2023-05-31,2568,53,40,4388,10,  ,6,4,3841,82,3375,2623,2161,2023-06-18,M&E Officer
FCT009,Model Primary Health Centre Kuje II,FCT,Kuje,2024-12-31,125,5,4,496,2,17,0,0,370,8,447,281,232,2025-01-21,M&E Officer
FCT011,Cottage Hospital AMAC II,FCT,AMAC,2022-06-30,283,11,9,2319,30,77,2,1,2042,37,1779,1086,901,2022-07-15,M&E Officer
FCT004,Model Primary Health Centre Kuje,FCT,Kuje,2022-02-28,297,14,11,1345,3,70,2,1,821,16,1210,733,653,2022-03-15,Facility Focal Person
KAD008,Model Primary Health Centre Zaria II,Kaduna,Zaria,2022-12-31,280,9,6,1209,22,57,1,0,1121,24,1062,611,596,2023-01-18,Facility Focal Person
BEN005,Model Primary Health Centre Katsina-Ala,Benue,Katsina-Ala,2022-04-30,557,9,6,418,7,175,3,2,248,2,324,204,192,2022-05-16,Facility Focal Person
AKS013,Model Primary Health Centre Abak II,Akwa Ibom,Abak,Sep-2023,337,9,7,608,6,70,0,0,372,6,473,263,249,2023-10-13,Facility Focal Person
KAD011,Primary Health Centre Kaduna North II,Kaduna,Kaduna North,Jul-2022,251,7,6,552,4,26,1,0,495,8,439,262,227,2022-08-16,Facility Focal Person
RIV012,Primary Health Centre Eleme II,Rivers,Eleme,2023-10-31,506,14,12,968,15,118,1,0,727,17,845,600,531,2023-11-13,M&E Officer
LAG005,Mission Hospital Agege,Lagos,Agege,28/02/2023,997,33,26,1587,30,300,2,1,1345,21,1087,761,709,2023-03-13,Data Clerk
LAG015,Model Primary Health Centre Badagry II,Lagos,Badagry,Oct-2023,264,9,6,1082,12,64,6,5,851,15,796,530,460,2023-11-13,Data Clerk
RIV014,Cottage Hospital Obio/Akpor II,Rivers,Obio/Akpor,2022-01-31,799,6,5,610,10,83,0,0,403,8,559,379,323,2022-02-13,Data Clerk
KAD012,Comprehensive Health Centre Kaduna South II,Kaduna,Kaduna South,2024-06-30,557,15,13,643,3,68,0,0,509,8,496,340,291,2024-07-18,Data Clerk
BEN001,Mission Hospital Makurdi,Benue,Makurdi,2023-01-31,858,4,3,1957,7,227,1,0,1180,27,1798,1337,1218,2023-03-01,Facility Focal Person
NAS012,Mission Hospital Karu II,Nasarawa,Karu,2022-11-30,-,22,16,1346,16,99,0,0,748,11,1038,979,944,2022-12-13,M&E Officer
NAS008,  Comprehensive Health Centre Keffi II ,Nasarawa,Keffi,2023-12-31,nil,0,0,797,5,8,0,0,583,13,553,345,300,2024-01-29,Data Clerk
CRS004,Comprehensive Health Centre Obudu,Cross River,Obudu,Apr-2023,225,5,3,452,4,40,1,0,313,2,340,243,233,2023-05-16,M&E Officer
KAD002,Teaching Hospital Kaduna South,Kaduna,Kaduna South,31/01/2023,1283,19,16,4206,71,286,3,2,2540,53,2998,1919,1778,2023-02-21,Data Clerk
NAS015,Specialist Hospital Nasarawa II,Nasarawa,Nasarawa,2024-08-31,978,44,42,3347,10,220,12,10,3073,61,3050,2169,2119,2024-09-11,Facility Focal Person
RIV013,Mission Hospital Port Harcourt II,rivers ,Port Harcourt,31/01/2024,502,26,20,2130,20,111,1,0,1555,27,1893,1272,1053,2024-02-15,Facility Focal Person
CRS008,Cottage Hospital Ogoja II,Cross River,Ogoja,2024-01-31,514,8,6,2139,7,98,0,0,1770,34,1788,1079,980,2024-02-18,Facility Focal Person
NAS999,Specialist Hospital Lagos Island,Lagos,Lagos Island,2024-04-30,2101,102,98,5966,58,452,10,8,5382,98,4396,3909,3570,2024-05-16,Data Clerk
AKS005,COMPREHENSIVE HEALTH CENTRE ORON,Akwa Ibom,Oron,2022-10-31,88,1,0,1217,23,10,0,0,809,11,986,928,834,2022-12-16,Data Clerk
KAD013,Specialist Hospital Zaria II,Kaduna,Zaria,2023-11-30,2000,105,-,"2,648",30,240,4,3,2493,38,2077,1518,1346,2023-12-16,Data Clerk
NAS008,Comprehensive Health Centre Keffi II,Nasarawa,Keffi,2023-01-31,65,1,0,893,10,9,0,0,632,14,661,366,343,2023-02-21,M&E Officer
fct004,  Model Primary Health Centre Kuje ,FCT,Kuje,2024-07-31,442,25,21,1246,24,99,6,5,994,14,1049,739,655,2024-09-15,Data Clerk
KAD006,Specialist Hospital Kaduna North II,Kaduna,Kaduna North,2024-09-30,1876,33,31,1769,16,505,3,2,1006,1044,1348,1267,1085,2024-10-11,Facility Focal Person
LAG099,Specialist Hospital Sabon Gari,Kaduna,Sabon Gari,2024-10-31,3037,145,140,5942,31,846,21,15,4231,84,5350,3407,3057,2024-11-13,Data Clerk
RIV002,Teaching Hospital Obio/Akpor,RIVERS,Obio/Akpor,2022-05-31,1906,47,39,4897,50,454,7,5,4581,84,4516,4096,3761,2022-06-18,M&E Officer
BEN011,Model Primary Health Centre Katsina-Ala II,Benue,Katsina-Ala,Nov-2024,220,6,5,404,5,52,0,0,362,9,307,nil,206,2024-12-18,Facility Focal Person
RIV005,Mission Hospital Degema,Rivers,Degema,2023-08-31,165,2,1,1377,7,52,0,0,913,20,1127,816,795,2023-09-18,Facility Focal Person
TMP001,Cottage Hospital Akwanga II,Nasarawa,Akwanga,2023-01-31,1084,7,6,477,2,196,1,0,451,14,392,260,223,2023-02-15,Data Clerk
BEN004,General Hospital Okpokwu,Benue,Okpokwu,2024-01-31,970,5,4,391,5,199,0,0,263,3,312,-,180,2024-02-11,Facility Focal Person
CRS004,Comprehensive Health Centre Obudu,Cross River,Obudu,2022-03-31,225,8,7,463,1,58,2,1,364,7,405,313,266,2022-04-29,M&E Officer
RIV010,Teaching Hospital Ahoada East II,Rivers,Ahoada East,2024-09-30,824,20,15,2863,56,95,0,0,1872,34,2228,1993,1668,2024-10-11,Data Clerk
NAS006,Primary Health Centre Lafia II,Nasarawa,Lafia,2022-07-31,265,10,7,1004,19,76,1,0,715,15,861,568,504,2022-08-13,Data Clerk
CRS003,Specialist Hospital Ogoja,Cross River,Ogoja,Apr-2022,1586,43,37,"5,553",110,166,4,3,4778,77,5030,3224,2951,2022-05-13,Data Clerk
AKS014,Primary Health Centre Ikono II,Akwa Ibom,Ikono,2023-08-31,179,6,4,612,9,52,1,0,338,8,464,361,328,2023-09-13,Data Clerk
CRS013,Mission Hospital Ogoja II,Cross River,Ogoja,2022-11-30,248,5,4,851,3,42,0,0,676,9,742,542,473,2022-12-13,Facility Focal Person
RIV001,Model Primary Health Centre Port Harcourt,Rivers,Port Harcourt,31/08/2023,102,0,0,955,6,21,0,0,770,14,670,445,409,2023-09-11,M&E Officer
BEN002,Specialist Hospital Gboko,Benue,Gboko,2024-02-29,1950,24,17,4444,23,429,5,4,2529,46,3534,2207,1899,2024-03-13,M&E Officer
CRS014,Comprehensive Health Centre Obudu II,cross river,Obudu,2022-12-31,204,3,2,119,0,42,0,0,94,1,83,66,60,2023-01-13,Facility Focal Person
BEN002,Specialist Hospital Gboko,Benue,Gboko,2022-04-30,2436,45,34,4980,37,651,10,8,3032,61,3818,2463,2367,2022-05-11,M&E Officer
KAD005,Cottage Hospital Chikun,Kaduna,Chikun,2022-10-31,415,5,4,297,3,118,0,0,175,3,232,209,193,2022-11-15,Data Clerk
NAS002,COTTAGE HOSPITAL KARU,Nasarawa,Karu,2023-05-31,511,4,2,303,4,103,1,0,279,2,267,233,215,2023-06-18,M&E Officer
AKS015,  MISSION HOSPITAL UYO II ,Akwa Ibom,Uyo,2022-09-30,629,25,18,2495,8,182,5,4,1381 ,22,2279,1540,1447,2022-10-13,Facility Focal Person
RIV003,Comprehensive Health Centre Khana,rivers ,Khana,Oct-2023,346,7,6,1039,3,47,0,0,762,19,927,660,605,2023-11-13,Facility Focal Person
BEN001,Mission Hospital Makurdi,Benue,Makurdi,2022-02-28,539,4,3,2140,12,71,0,0,1445,26,1464,1055,1003,2022-03-11,Facility Focal Person
LAG002,Specialist Hospital Lagos Island,Lagos,Lagos Island,2023-01-31,1364,93,70,5791,59,NULL,12,10,3311,60,5299,3143,2688,2023-02-16,M&E Officer
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,Rivers,Obio/Akpor,31/05/2022,1005,11,9,612,6,261,1,0,372,3,517,394,326,2022-06-11,Facility Focal Person
LAG009,  Mission Hospital Badagry II ,Lagos,Badagry,2024-04-30,454,15,12,2318,43,120,1,0,1710,29,1601,1357,1247,2024-05-16,M&E Officer
BEN002,SPECIALIST HOSPITAL GBOKO,Benue,Gboko,2024-11-30,2501,35,34,4398,70,662,4,3,3104,63,3504,2675,2407,2024-12-13,Data Clerk
KAD004,Specialist Hospital Sabon Gari,Kaduna,Sabon Gari,2024-11-30,2719,145,130,5997,75,426,12,9,5163,70,4698,4367,4268,2024-12-16,Facility Focal Person
AKS004,Comprehensive Health Centre Etinan,Akwa Ibom,Etinan,2022-09-30,169,3,2,989,4,24,0,0,711,17,782,520,438,2022-10-21,M&E Officer
RIV006,Cottage Hospital Eleme,Rivers,Eleme,2023-09-30,884,47,34,2609,24,166,8,7,2299,38,2234,1397,1274,2023-10-15,Data Clerk
NAS014,Teaching Hospital Akwanga II,Nasarawa,Akwanga,2022-07-31,2447,110,109,4752,22,499,7,5,3734,76,3261,2306,1987,2022-08-11,Data Clerk
CRS013,Mission Hospital Ogoja II,Cross River,Ogoja,Feb-2023,169,2,1,818,16,23,0,0,698,11,576,391,334,2023-03-16,M&E Officer
RIV009,MISSION HOSPITAL KHANA II,RIVERS,Khana,31/03/2022,414,4,3,869,14,115,1,0,592,12,782,580,522,2022-04-18,Facility Focal Person
AKS004,Comprehensive Health Centre Etinan,Akwa Ibom,Etinan,2022-12-31,196,12,10,961,18,40,1,0,590,15,804,706,660,2023-01-16,Data Clerk
NAS013,General Hospital Keffi II,Nasarawa,Keffi,2023-06-30,581,37,29,1648,14,77,2,1,1345,25,1516,937,833,2023-07-16,Facility Focal Person
NAS012,Mission Hospital Karu II,Nasarawa,Karu,2023-10-31,689,13,12,1342,21,182,0,0,1078,17,990,786,695,2023-11-16,Facility Focal Person
RIV003,Comprehensive Health Centre Khana,Rivers,Khana,2023-12-31,223,13,12,1043,13,39,0,0,863,13,921,565,482,2024-01-29,Facility Focal Person
RIV013,MISSION HOSPITAL PORT HARCOURT II,Rivers,Port Harcourt,2023-08-31,646,21,14,2153,32,145,4,3,1954,41,1982,1581,1462,2023-09-11,M&E Officer
RIV010,Teaching Hospital Ahoada East II,Rivers,Ahoada East,31/01/2023,777,17,16,"3,195",15,177,1,0,2346,34,2422,1821,1712,2023-02-13,Facility Focal Person
AKS001,COMPREHENSIVE HEALTH CENTRE UYO,Akwa Ibom,Uyo,2022-05-31,552,6,5,312,2,64,0,0,288,7,272,231,197,2022-06-21,Data Clerk
kad010,Cottage Hospital Chikun II,Kaduna,Chikun,2024-08-31,348,13,10,969,15,99,5,3,789,14,711,572,541,2024-10-16,Facility Focal Person
KAD012,Comprehensive Health Centre Kaduna South II,Kaduna,Kaduna South,2024-12-31,425,5,4,628,8,60,0,0,363,6,448,351,326,2025-01-11,Data Clerk
FCT015,Comprehensive Health Centre Abaji II,F.C.T.,Abaji,31/01/2022,71,4,3,908,5,15,0,0,646,5,749,695,657,2022-02-18,Data Clerk
FCT010,Model Primary Health Centre Abaji II,FCT,Abaji,2022-12-31,338,9,7,322,2,74,0,0,294,7,234,136,123,2023-01-15,Facility Focal Person
NAS003,Cottage Hospital Keffi,Nasarawa,Keffi,2023-01-31,216,2,1,1721,19,56,0,0,1076,16,1449,939,774,2023-02-11,M&E Officer
